,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
524,8,2013-06-08,94.0,65.0,80.0,70.0,73.0,0.0,15.0,0.0,0.0,29.52,4.4,17.0,4.8,2013,6,8,RA FG+ BR HZ,-,-
525,8,2013-06-09,89.0,74.0,82.0,73.0,75.0,0.0,17.0,0.0,0.83,29.54,2.9,15.0,3.6,2013,6,9,TSRA RA,-,-
526,8,2013-06-10,95.0,71.0,83.0,73.0,76.0,0.0,18.0,0.0,0.0,29.6,2.7,15.0,2.9,2013,6,10, ,-,-
527,8,2013-06-11,92.0,75.0,84.0,77.0,79.0,0.0,19.0,0.0,0.0,29.64,2.4,16.0,4.2,2013,6,11,RA BR VCTS,-,-
528,8,2013-06-12,93.0,76.0,85.0,74.0,77.0,0.0,20.0,0.0,0.0,29.66,4.3,18.0,4.7,2013,6,12,RA BR VCTS,-,-
529,8,2013-06-13,96.0,76.0,86.0,74.0,77.0,0.0,21.0,0.0,0.0,29.64,2.2,19.0,2.6,2013,6,13,BR,-,-
530,8,2013-06-14,96.0,79.0,88.0,75.0,78.0,0.0,23.0,0.0,0.0,29.59,3.0,18.0,3.1,2013,6,14,FG BR,-,-
531,8,2013-06-15,97.0,79.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.58,4.4,16.0,4.3,2013,6,15, ,-,-
532,8,2013-06-16,99.0,75.0,87.0,74.0,78.0,0.0,22.0,0.0,0.0,29.6,6.0,18.0,6.3,2013,6,16,BR,-,-
533,8,2013-06-17,100.0,77.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.58,6.3,18.0,6.7,2013,6,17,BR,-,-
534,8,2013-06-18,97.0,79.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.58,4.0,21.0,5.3,2013,6,18,HZ,-,-
535,8,2013-06-19,99.0,78.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.59,5.9,18.0,6.5,2013,6,19,RA BR HZ,-,-
536,8,2013-06-20,99.0,77.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.65,7.2,17.0,7.5,2013,6,20,BR,-,-
537,8,2013-06-21,100.0,76.0,88.0,73.0,77.0,0.0,23.0,0.0,0.0,29.68,6.9,17.0,7.0,2013,6,21,BR,-,-
538,8,2013-06-22,99.0,77.0,88.0,75.0,78.0,0.0,23.0,0.0,0.0,29.63,7.6,17.0,8.1,2013,6,22,BR,-,-
539,8,2013-06-23,98.0,77.0,88.0,74.0,77.0,0.0,23.0,0.0,0.0,29.6,7.5,17.0,7.9,2013,6,23,RA BR HZ,-,-
540,8,2013-06-24,100.0,76.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.63,8.0,17.0,8.0,2013,6,24,BR,-,-
541,8,2013-06-25,100.0,78.0,89.0,73.0,77.0,0.0,24.0,0.0,0.0,29.61,10.0,17.0,10.3,2013,6,25,BR,-,-
542,8,2013-06-26,102.0,77.0,90.0,75.0,79.0,0.0,25.0,0.0,0.0,29.59,8.0,17.0,8.4,2013,6,26,BR,-,-
543,8,2013-06-27,104.0,78.0,91.0,72.0,77.0,0.0,26.0,0.0,0.03,29.61,4.7,19.0,5.6,2013,6,27,BR,-,-
544,8,2013-06-28,105.0,79.0,92.0,71.0,77.0,0.0,27.0,0.0,0.0,29.54,4.1,20.0,5.1,2013,6,28, ,-,-
545,8,2013-06-29,109.0,75.0,92.0,68.0,76.0,0.0,27.0,0.0,0.0,29.45,0.7,34.0,4.8,2013,6,29, ,-,-
546,8,2013-06-30,99.0,77.0,88.0,69.0,79.0,0.0,23.0,0.0,0.0,29.5,4.6,32.0,5.5,2013,6,30,TS VCTS,-,-
547,8,2013-07-01,94.0,72.0,83.0,59.0,68.0,0.0,18.0,0.0,0.0,29.58,5.3,1.0,5.2,2013,7,1, ,-,-
548,8,2013-07-02,96.0,66.0,81.0,57.0,67.0,0.0,16.0,0.0,0.0,29.63,3.0,36.0,3.4,2013,7,2, ,-,-
549,8,2013-07-03,99.0,67.0,83.0,57.0,68.0,0.0,18.0,0.0,0.0,29.6,2.8,18.0,3.5,2013,7,3, ,-,-
550,8,2013-07-04,98.0,70.0,84.0,67.0,73.0,0.0,19.0,0.0,0.0,29.59,2.2,16.0,3.6,2013,7,4, ,-,-
551,8,2013-07-05,99.0,70.0,85.0,70.0,75.0,0.0,20.0,0.0,0.0,29.57,3.6,13.0,3.9,2013,7,5, ,-,-
552,8,2013-07-06,100.0,74.0,87.0,72.0,76.0,0.0,22.0,0.0,0.0,29.53,3.8,13.0,4.5,2013,7,6, ,-,-
553,8,2013-07-07,101.0,74.0,88.0,75.0,78.0,0.0,23.0,0.0,0.52,29.57,5.0,14.0,5.0,2013,7,7,RA DZ BR HZ,-,-
554,8,2013-07-08,94.0,77.0,86.0,74.0,77.0,0.0,21.0,0.0,0.01,29.71,6.4,16.0,6.8,2013,7,8,RA DZ VCTS,-,-
555,8,2013-07-09,102.0,76.0,89.0,75.0,79.0,0.0,24.0,0.0,0.0,29.72,6.1,17.0,6.3,2013,7,9,FG+ BR,-,-
556,8,2013-07-10,101.0,76.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.67,4.6,17.0,4.8,2013,7,10,BR,-,-
557,8,2013-07-11,100.0,76.0,88.0,72.0,77.0,0.0,23.0,0.0,0.0,29.6,6.1,18.0,6.4,2013,7,11, ,-,-
558,8,2013-07-12,102.0,76.0,89.0,73.0,78.0,0.0,24.0,0.0,0.0,29.56,3.8,18.0,5.7,2013,7,12,BR,-,-
559,8,2013-07-13,104.0,76.0,90.0,70.0,76.0,0.0,25.0,0.0,0.0,29.54,2.0,17.0,3.3,2013,7,13,RA,-,-
560,8,2013-07-14,97.0,76.0,87.0,73.0,76.0,0.0,22.0,0.0,0.05,29.54,2.1,17.0,4.0,2013,7,14,RA DZ VCTS,-,-
561,8,2013-07-15,90.0,73.0,82.0,74.0,75.0,0.0,17.0,0.0,0.84,29.6,3.6,11.0,4.2,2013,7,15,RA VCTS,-,-
562,8,2013-07-16,93.0,76.0,85.0,73.0,76.0,0.0,20.0,0.0,0.01,29.7,4.5,11.0,5.0,2013,7,16,RA VCTS,-,-
563,8,2013-07-17,93.0,76.0,85.0,74.0,76.0,0.0,20.0,0.0,0.78,29.77,2.3,10.0,3.1,2013,7,17,VCTS,-,-
564,8,2013-07-18,96.0,76.0,86.0,73.0,76.0,0.0,21.0,0.0,0.15,29.72,2.2,14.0,3.3,2013,7,18,RA,-,-
565,8,2013-07-19,97.0,74.0,86.0,72.0,75.0,0.0,21.0,0.0,0.0,29.65,2.7,11.0,3.3,2013,7,19,TS BR VCTS,-,-
566,8,2013-07-20,97.0,76.0,87.0,73.0,76.0,0.0,22.0,0.0,0.0,29.58,3.6,14.0,4.2,2013,7,20,BR VCTS,-,-
567,8,2013-07-21,93.0,76.0,87.0,77.0,79.0,0.0,22.0,0.0,0.1,29.58,3.0,17.0,3.6,2013,7,21,TS VCTS,-,-
568,8,2013-07-22,93.0,80.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.6,8.8,17.0,8.9,2013,7,22, ,-,-
569,8,2013-07-23,93.0,80.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.6,8.4,19.0,8.8,2013,7,23,HZ,-,-
570,8,2013-07-24,97.0,78.0,88.0,75.0,78.0,0.0,23.0,0.0,0.0,29.58,5.5,19.0,6.1,2013,7,24,BR,-,-
571,8,2013-07-25,99.0,76.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.64,4.2,19.0,5.0,2013,7,25,BR,-,-
572,8,2013-07-26,99.0,79.0,89.0,76.0,79.0,0.0,24.0,0.0,0.0,29.61,8.0,19.0,8.5,2013,7,26,BR,-,-
573,8,2013-07-27,92.0,80.0,86.0,75.0,78.0,0.0,21.0,0.0,0.0,29.57,2.2,34.0,5.4,2013,7,27,RA DZ VCTS,-,-
574,8,2013-07-28,99.0,79.0,89.0,75.0,79.0,0.0,24.0,0.0,0.0,29.55,6.2,17.0,6.1,2013,7,28,BR,-,-
575,8,2013-07-29,100.0,79.0,90.0,73.0,78.0,0.0,25.0,0.0,0.0,29.64,10.0,17.0,10.4,2013,7,29,BR HZ,-,-
576,8,2013-07-30,103.0,78.0,91.0,74.0,78.0,0.0,26.0,0.0,0.0,29.69,7.7,18.0,8.2,2013,7,30, ,-,-
577,8,2013-07-31,103.0,76.0,90.0,77.0,79.0,0.0,25.0,0.0,0.0,29.68,2.4,16.0,4.6,2013,7,31,BR,-,-
578,8,2013-08-01,104.0,79.0,92.0,74.0,78.0,0.0,27.0,0.0,0.0,29.61,3.7,18.0,4.4,2013,8,1, ,-,-
579,8,2013-08-02,102.0,76.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.59,6.0,18.0,6.5,2013,8,2, ,-,-
580,8,2013-08-03,103.0,76.0,90.0,75.0,79.0,0.0,25.0,0.0,0.0,29.62,5.6,17.0,6.1,2013,8,3,BR,-,-
581,8,2013-08-04,103.0,78.0,91.0,76.0,80.0,0.0,26.0,0.0,0.0,29.65,5.0,18.0,5.6,2013,8,4,BR,-,-
582,8,2013-08-05,103.0,76.0,90.0,74.0,78.0,0.0,25.0,0.0,0.0,29.62,6.3,18.0,6.8,2013,8,5, ,-,-
583,8,2013-08-06,104.0,81.0,93.0,75.0,79.0,0.0,28.0,0.0,0.0,29.56,9.6,18.0,10.0,2013,8,6, ,-,-
584,8,2013-08-07,105.0,81.0,93.0,74.0,79.0,0.0,28.0,0.0,0.0,29.53,9.8,19.0,10.3,2013,8,7, ,-,-
585,8,2013-08-08,106.0,80.0,93.0,74.0,78.0,0.0,28.0,0.0,0.0,29.52,8.2,18.0,8.9,2013,8,8,BR,-,-
586,8,2013-08-09,103.0,78.0,91.0,73.0,78.0,0.0,26.0,0.0,0.0,29.56,4.7,16.0,5.5,2013,8,9,BR HZ,-,-
587,8,2013-08-10,104.0,78.0,91.0,76.0,79.0,0.0,26.0,0.0,0.0,29.63,2.7,13.0,4.1,2013,8,10,TS VCTS,-,-
588,8,2013-08-11,99.0,76.0,88.0,76.0,78.0,0.0,23.0,0.0,0.49,29.67,1.4,16.0,1.9,2013,8,11,TSRA RA,-,-
589,8,2013-08-12,100.0,77.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.66,6.3,18.0,6.4,2013,8,12,BR,-,-
590,8,2013-08-13,102.0,81.0,92.0,77.0,79.0,0.0,27.0,0.0,0.0,29.61,2.4,16.0,6.9,2013,8,13, ,-,-
591,8,2013-08-14,103.0,80.0,92.0,75.0,78.0,0.0,27.0,0.0,0.0,29.58,1.2,21.0,6.0,2013,8,14, ,-,-
592,8,2013-08-15,99.0,75.0,87.0,75.0,78.0,0.0,22.0,0.0,1.79,29.6,0.7,10.0,3.9,2013,8,15,TS RA VCTS,-,-
593,8,2013-08-16,98.0,76.0,87.0,74.0,77.0,0.0,22.0,0.0,0.0,29.6,0.6,21.0,2.6,2013,8,16,BR,-,-
594,8,2013-08-17,96.0,74.0,85.0,67.0,73.0,0.0,20.0,0.0,0.0,29.62,3.0,4.0,3.4,2013,8,17, ,-,-
595,8,2013-08-18,98.0,71.0,85.0,67.0,73.0,0.0,20.0,0.0,0.0,29.63,1.4,11.0,1.9,2013,8,18, ,-,-
596,8,2013-08-19,96.0,72.0,84.0,69.0,74.0,0.0,19.0,0.0,0.0,29.63,2.4,12.0,2.8,2013,8,19, ,-,-
597,8,2013-08-20,92.0,72.0,82.0,73.0,76.0,0.0,17.0,0.0,0.0,29.63,3.7,16.0,4.1,2013,8,20, ,-,-
598,8,2013-08-21,94.0,75.0,85.0,74.0,77.0,0.0,20.0,0.0,0.0,29.67,1.4,15.0,1.9,2013,8,21,RA DZ VCTS,-,-
599,8,2013-08-22,98.0,75.0,87.0,75.0,78.0,0.0,22.0,0.0,0.0,29.65,2.4,13.0,2.6,2013,8,22,TS VCTS,-,-
600,8,2013-08-23,99.0,75.0,87.0,74.0,77.0,0.0,22.0,0.0,0.52,29.6,2.1,18.0,2.0,2013,8,23,RA,-,-
601,8,2013-08-24,100.0,76.0,88.0,74.0,78.0,0.0,23.0,0.0,0.52,29.62,2.4,10.0,3.2,2013,8,24,RA,-,-
602,8,2013-08-25,94.0,77.0,86.0,75.0,78.0,0.0,21.0,0.0,0.0,29.69,5.2,9.0,5.6,2013,8,25, ,-,-
603,8,2013-08-26,88.0,76.0,82.0,75.0,77.0,0.0,17.0,0.0,0.12,29.71,5.6,10.0,6.9,2013,8,26,RA BR VCTS,-,-
604,8,2013-08-27,90.0,76.0,83.0,74.0,76.0,0.0,18.0,0.0,0.02,29.71,1.3,15.0,2.3,2013,8,27,RA DZ,-,-
605,8,2013-08-28,96.0,74.0,85.0,71.0,75.0,0.0,20.0,0.0,0.0,29.69,2.2,17.0,2.6,2013,8,28,FG+ BR,-,-
606,8,2013-08-29,100.0,74.0,87.0,72.0,77.0,0.0,22.0,0.0,0.0,29.65,2.1,23.0,3.1,2013,8,29, ,-,-
607,8,2013-08-30,101.0,76.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.59,3.2,19.0,3.8,2013,8,30,DZ,-,-
608,8,2013-08-31,100.0,76.0,88.0,77.0,79.0,0.0,23.0,0.0,0.0,29.55,2.4,16.0,5.4,2013,8,31,BR,-,-
609,8,2013-09-01,100.0,75.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.52,5.7,19.0,5.9,2013,9,1,BR,-,-
610,8,2013-09-02,101.0,76.0,89.0,74.0,78.0,0.0,24.0,0.0,0.0,29.55,3.7,20.0,4.7,2013,9,2, ,-,-
611,8,2013-09-03,102.0,76.0,89.0,73.0,77.0,0.0,24.0,0.0,0.02,29.57,2.1,19.0,3.1,2013,9,3,TSRA,-,-
612,8,2013-09-04,101.0,78.0,90.0,75.0,79.0,0.0,25.0,0.0,0.0,29.62,3.1,16.0,4.0,2013,9,4,VCTS,-,-
613,8,2013-09-05,101.0,75.0,88.0,75.0,78.0,0.0,23.0,0.0,0.0,29.68,3.1,14.0,3.3,2013,9,5,RA VCTS,-,-
614,8,2013-09-06,100.0,74.0,87.0,74.0,77.0,0.0,22.0,0.0,0.0,29.66,1.8,13.0,2.9,2013,9,6,VCTS,-,-
615,8,2013-09-07,97.0,74.0,86.0,74.0,77.0,0.0,21.0,0.0,0.0,29.62,3.1,12.0,3.4,2013,9,7,TS RA DZ,-,-
616,8,2013-09-08,96.0,74.0,85.0,74.0,76.0,0.0,20.0,0.0,0.19,29.58,1.7,11.0,2.4,2013,9,8,TSRA VCTS,-,-
617,8,2013-09-09,96.0,74.0,85.0,73.0,76.0,0.0,20.0,0.0,0.04,29.6,3.3,12.0,3.5,2013,9,9,TSRA RA VCTS,-,-
618,8,2013-09-10,95.0,75.0,85.0,73.0,76.0,0.0,20.0,0.0,0.0,29.65,3.4,12.0,3.9,2013,9,10,BR,-,-
619,8,2013-09-11,97.0,75.0,86.0,73.0,76.0,0.0,21.0,0.0,0.0,29.68,2.8,12.0,3.5,2013,9,11,BR,-,-
620,8,2013-09-12,98.0,74.0,86.0,71.0,75.0,0.0,21.0,0.0,0.0,29.63,2.3,12.0,2.9,2013,9,12,BR,-,-
621,8,2013-09-13,100.0,71.0,86.0,68.0,74.0,0.0,21.0,0.0,0.0,29.53,1.7,12.0,2.8,2013,9,13,HZ,-,-
622,8,2013-09-14,98.0,74.0,86.0,73.0,77.0,0.0,21.0,0.0,0.02,29.53,2.8,12.0,3.4,2013,9,14,RA VCTS,-,-
623,8,2013-09-15,96.0,75.0,86.0,74.0,77.0,0.0,21.0,0.0,0.0,29.59,3.7,11.0,4.1,2013,9,15, ,-,-
624,8,2013-09-16,96.0,77.0,87.0,75.0,78.0,0.0,22.0,0.0,0.2,29.64,2.5,7.0,3.7,2013,9,16,RA DZ VCTS,-,-
625,8,2013-09-17,97.0,76.0,87.0,74.0,78.0,0.0,22.0,0.0,0.0,29.63,3.6,12.0,4.0,2013,9,17,BR,-,-
626,8,2013-09-18,97.0,74.0,86.0,73.0,77.0,0.0,21.0,0.0,0.0,29.59,4.4,14.0,4.7,2013,9,18,BR,-,-
627,8,2013-09-19,98.0,77.0,88.0,76.0,79.0,0.0,23.0,0.0,0.05,29.54,5.1,13.0,5.2,2013,9,19,RA,-,-
628,8,2013-09-20,84.0,74.0,79.0,75.0,76.0,0.0,14.0,0.0,1.43,29.44,0.4,5.0,5.6,2013,9,20,TS RA DZ BR VCTS,-,-
629,8,2013-09-21,84.0,69.0,77.0,66.0,70.0,0.0,12.0,0.0,0.56,29.48,7.6,1.0,8.0,2013,9,21,DZ,-,-
630,8,2013-09-22,87.0,65.0,76.0,58.0,65.0,0.0,11.0,0.0,0.0,29.47,3.0,3.0,3.3,2013,9,22, ,-,-
631,8,2013-09-23,90.0,65.0,78.0,68.0,71.0,0.0,13.0,0.0,0.0,29.43,0.7,8.0,0.8,2013,9,23, ,-,-
632,8,2013-09-24,96.0,71.0,84.0,69.0,73.0,0.0,19.0,0.0,0.0,29.49,2.7,35.0,2.9,2013,9,24, ,-,-
633,8,2013-09-25,96.0,67.0,82.0,65.0,71.0,0.0,17.0,0.0,0.0,29.48,1.3,22.0,1.6,2013,9,25, ,-,-
634,8,2013-09-26,93.0,67.0,80.0,71.0,74.0,0.0,15.0,0.0,0.0,29.5,3.0,17.0,3.5,2013,9,26, ,-,-
635,8,2013-09-27,93.0,74.0,84.0,76.0,78.0,0.0,19.0,0.0,0.0,29.53,4.5,15.0,4.2,2013,9,27,BR VCTS,-,-
636,8,2013-09-28,93.0,80.0,87.0,77.0,79.0,0.0,22.0,0.0,0.52,29.56,2.4,16.0,3.6,2013,9,28,TS TSRA RA VCTS,-,-
637,8,2013-09-29,82.0,72.0,77.0,71.0,73.0,0.0,12.0,0.0,0.23,29.6,0.4,33.0,0.4,2013,9,29,TSRA RA DZ VCTS,-,-
638,8,2013-09-30,90.0,71.0,81.0,63.0,68.0,0.0,16.0,0.0,0.0,29.52,2.4,16.0,0.0,2013,9,30,BR HZ,-,-
639,8,2013-10-01,91.0,74.0,83.0,73.0,75.0,0.0,18.0,0.0,0.0,29.52,1.5,19.0,1.5,2013,10,1,RA DZ FG+ BR,-,-
640,8,2013-10-02,92.0,74.0,83.0,73.0,75.0,0.0,18.0,0.0,0.01,29.56,2.4,14.0,2.2,2013,10,2,BR HZ,-,-
641,8,2013-10-03,92.0,76.0,84.0,72.0,75.0,0.0,19.0,0.0,0.0,29.54,4.7,17.0,5.0,2013,10,3,RA BR,-,-
642,8,2013-10-04,92.0,74.0,83.0,72.0,75.0,0.0,18.0,0.0,0.0,29.53,5.0,17.0,5.5,2013,10,4,BR,-,-
643,8,2013-10-05,90.0,65.0,78.0,65.0,69.0,0.0,13.0,0.0,0.0,29.58,4.5,35.0,4.4,2013,10,5,DZ FG+ FG BR,-,-
644,8,2013-10-06,82.0,57.0,70.0,52.0,59.0,0.0,5.0,0.0,0.03,29.71,6.2,36.0,7.0,2013,10,6,RA VCTS,-,-
645,8,2013-10-07,83.0,52.0,68.0,50.0,57.0,0.0,3.0,0.0,0.0,29.74,1.7,1.0,1.9,2013,10,7, ,-,-
646,8,2013-10-08,85.0,53.0,69.0,52.0,59.0,0.0,4.0,0.0,0.0,29.68,0.3,14.0,0.3,2013,10,8, ,-,-
647,8,2013-10-09,85.0,56.0,71.0,61.0,65.0,0.0,6.0,0.0,0.0,29.65,0.9,15.0,0.8,2013,10,9, ,-,-
648,8,2013-10-10,88.0,63.0,76.0,66.0,70.0,0.0,11.0,0.0,0.0,29.62,3.9,16.0,4.0,2013,10,10, ,-,-
649,8,2013-10-11,90.0,72.0,81.0,73.0,75.0,0.0,16.0,0.0,0.0,29.54,3.9,16.0,4.4,2013,10,11, ,-,-
650,8,2013-10-12,90.0,76.0,83.0,75.0,76.0,0.0,18.0,0.0,0.01,29.61,1.3,14.0,1.2,2013,10,12,TS RA BR VCTS,-,-
651,8,2013-10-13,80.0,71.0,76.0,71.0,72.0,0.0,11.0,0.0,0.0,29.72,0.3,6.0,0.8,2013,10,13,RA DZ,-,-
652,8,2013-10-14,84.0,74.0,79.0,69.0,72.0,0.0,14.0,0.0,0.01,29.65,3.0,16.0,3.0,2013,10,14,RA HZ,-,-
653,8,2013-10-15,87.0,69.0,87.0,69.0,72.0,0.0,22.0,0.0,0.01,29.58,0.4,31.0,1.3,2013,10,15,RA BR HZ,-,-
654,8,2013-10-16,68.0,60.0,87.0,58.0,60.0,0.0,22.0,0.0,0.0,29.65,3.5,34.0,3.9,2013,10,16,RA DZ,-,-
655,8,2013-10-17,74.0,58.0,66.0,54.0,59.0,0.0,1.0,0.0,0.0,29.68,1.4,2.0,1.5,2013,10,17, ,-,-
656,8,2013-10-18,75.0,59.0,67.0,61.0,64.0,0.0,2.0,0.0,0.0,29.59,1.1,13.0,1.1,2013,10,18,RA DZ,-,-
657,8,2013-10-19,68.0,51.0,87.0,49.0,54.0,0.0,22.0,0.0,0.0,29.74,6.3,36.0,6.5,2013,10,19,RA,-,-
658,8,2013-10-20,77.0,46.0,62.0,53.0,57.0,3.0,0.0,0.0,0.0,29.65,0.9,17.0,1.0,2013,10,20, ,-,-
659,8,2013-10-21,82.0,62.0,72.0,65.0,67.0,0.0,7.0,0.0,0.0,29.59,0.9,35.0,1.2,2013,10,21, ,-,-
660,8,2013-10-22,76.0,56.0,66.0,53.0,58.0,0.0,1.0,0.0,0.0,29.73,6.0,35.0,6.3,2013,10,22, ,-,-
661,8,2013-10-23,82.0,51.0,67.0,52.0,58.0,0.0,2.0,0.0,0.0,29.76,0.4,23.0,0.5,2013,10,23, ,-,-
662,8,2013-10-24,83.0,52.0,68.0,56.0,61.0,0.0,3.0,0.0,0.0,29.82,2.4,16.0,0.0,2013,10,24, ,-,-
663,8,2013-10-25,81.0,55.0,68.0,61.0,63.0,0.0,3.0,0.0,0.01,29.89,3.0,12.0,2.9,2013,10,25,HZ,-,-
664,8,2013-10-26,84.0,60.0,72.0,64.0,66.0,0.0,7.0,0.0,0.0,29.79,4.5,16.0,5.1,2013,10,26, ,-,-
665,8,2013-10-27,74.0,64.0,69.0,64.0,66.0,0.0,4.0,0.0,0.0,29.7,1.2,15.0,1.3,2013,10,27,RA DZ SN VCTS,-,-
666,8,2013-10-28,86.0,66.0,76.0,66.0,69.0,0.0,11.0,0.0,0.01,29.69,5.5,16.0,5.7,2013,10,28,BR HZ,-,-
667,8,2013-10-29,86.0,72.0,79.0,70.0,72.0,0.0,14.0,0.0,0.0,29.68,7.3,16.0,7.5,2013,10,29, ,-,-
668,8,2013-10-30,87.0,75.0,81.0,72.0,75.0,0.0,16.0,0.0,0.06,29.56,8.6,17.0,8.7,2013,10,30,RA DZ VCTS,-,-
669,8,2013-10-31,84.0,56.0,87.0,77.0,79.0,0.0,22.0,0.0,0.27,29.46,2.4,16.0,6.5,2013,10,31,RA,-,-
670,8,2013-11-01,84.0,53.0,69.0,55.0,60.0,0.0,4.0,0.0,0.0,29.55,1.5,27.0,3.8,2013,11,1, ,-,-
671,8,2013-11-02,74.0,51.0,63.0,48.0,55.0,2.0,0.0,0.0,0.0,29.83,5.3,35.0,5.9,2013,11,2, ,-,-
672,8,2013-11-03,73.0,46.0,60.0,50.0,55.0,5.0,0.0,0.0,0.01,29.78,3.6,15.0,3.7,2013,11,3, ,-,-
673,8,2013-11-04,74.0,60.0,67.0,63.0,64.0,0.0,2.0,0.0,0.0,29.66,4.3,13.0,4.7,2013,11,4,RA DZ,-,-
674,8,2013-11-05,78.0,69.0,74.0,68.0,70.0,0.0,9.0,0.0,0.01,29.62,6.3,14.0,6.2,2013,11,5,RA,-,-
675,8,2013-11-06,74.0,55.0,65.0,77.0,79.0,0.0,0.0,0.0,0.01,29.77,5.6,36.0,5.5,2013,11,6,RA DZ HZ,-,-
676,8,2013-11-07,65.0,49.0,57.0,43.0,51.0,8.0,0.0,0.0,0.0,30.01,6.0,1.0,6.4,2013,11,7, ,-,-
677,8,2013-11-08,67.0,49.0,58.0,47.0,52.0,7.0,0.0,0.0,0.0,29.93,2.2,12.0,2.2,2013,11,8, ,-,-
678,8,2013-11-09,72.0,57.0,65.0,56.0,59.0,0.0,0.0,0.0,0.52,29.8,1.6,13.0,1.6,2013,11,9,RA,-,-
679,8,2013-11-10,73.0,56.0,65.0,55.0,59.0,0.0,0.0,0.0,0.0,29.88,0.9,6.0,1.4,2013,11,10, ,-,-
680,8,2013-11-11,75.0,53.0,64.0,52.0,57.0,1.0,0.0,0.0,0.0,29.85,0.2,2.0,0.4,2013,11,11,BR,-,-
681,8,2013-11-12,65.0,48.0,87.0,48.0,52.0,0.0,22.0,0.0,0.0,30.06,7.8,36.0,7.7,2013,11,12, ,-,-
682,8,2013-11-13,56.0,36.0,46.0,33.0,40.0,19.0,0.0,0.0,0.0,30.17,3.5,1.0,4.1,2013,11,13, ,-,-
683,8,2013-11-14,64.0,35.0,50.0,42.0,46.0,15.0,0.0,0.0,0.0,29.85,1.9,15.0,2.1,2013,11,14,HZ,-,-
684,8,2013-11-15,79.0,56.0,68.0,48.0,56.0,0.0,3.0,0.0,0.0,29.61,3.7,19.0,3.9,2013,11,15,HZ,-,-
685,8,2013-11-16,83.0,59.0,71.0,77.0,79.0,0.0,6.0,0.0,0.0,29.49,6.6,17.0,6.6,2013,11,16,HZ,-,-
686,8,2013-11-17,85.0,72.0,79.0,77.0,79.0,0.0,14.0,0.0,0.0,29.49,4.3,20.0,4.9,2013,11,17,HZ,-,-
687,8,2013-11-18,93.0,80.0,87.0,77.0,79.0,0.0,22.0,0.0,0.0,29.67,1.5,6.0,1.5,2013,11,18,RA DZ FG+ FG BR HZ,-,-
688,8,2013-11-19,74.0,56.0,65.0,42.0,53.0,0.0,0.0,0.0,0.0,29.7,3.4,9.0,3.9,2013,11,19, ,-,-
689,8,2013-11-20,74.0,54.0,64.0,51.0,58.0,1.0,0.0,0.0,0.0,29.61,3.6,12.0,3.6,2013,11,20,RA,-,-
690,8,2013-11-21,78.0,71.0,75.0,77.0,79.0,0.0,10.0,0.0,0.01,29.62,5.7,16.0,5.7,2013,11,21,TS RA DZ HZ VCTS,-,-
691,8,2013-11-22,57.0,40.0,87.0,20.0,36.0,0.0,22.0,0.0,0.01,29.89,11.7,35.0,12.2,2013,11,22,RA DZ HZ VCTS,-,-
692,8,2013-11-23,48.0,40.0,44.0,14.0,34.0,21.0,0.0,0.0,0.0,30.01,12.1,36.0,12.4,2013,11,23,DZ HZ,-,-
693,8,2013-11-24,48.0,40.0,44.0,23.0,36.0,21.0,0.0,0.0,0.0,30.02,8.0,2.0,8.2,2013,11,24,RA DZ,-,-
694,8,2013-11-25,43.0,39.0,41.0,25.0,35.0,24.0,0.0,0.0,0.22,29.8,7.5,36.0,7.3,2013,11,25,RA DZ SN HZ,-,-
695,8,2013-11-26,49.0,41.0,45.0,9.0,33.0,20.0,0.0,0.0,0.05,29.83,11.0,34.0,11.7,2013,11,26,RA DZ HZ,-,-
696,8,2013-11-27,51.0,33.0,42.0,21.0,34.0,23.0,0.0,0.0,0.02,30.03,6.4,35.0,6.9,2013,11,27, ,-,-
697,8,2013-11-28,58.0,31.0,45.0,27.0,37.0,20.0,0.0,0.0,0.0,30.05,0.6,15.0,0.7,2013,11,28, ,-,-
698,8,2013-11-29,65.0,35.0,50.0,37.0,43.0,15.0,0.0,0.0,0.0,30.07,1.1,14.0,1.1,2013,11,29, ,-,-
699,8,2013-11-30,72.0,42.0,57.0,77.0,79.0,8.0,0.0,0.0,0.0,29.96,2.4,16.0,3.2,2013,11,30, ,-,-
