,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,sunset,sunrise,codesum
505,17,2013-05-20,86.0,68.0,77.0,68.0,71.0,0.0,12.0,0.0,0.09190831556503205,29.05,29.72,7.2,18.0,8.0,2013,5,20,-,-,TSRA VCTS
506,17,2013-05-21,71.0,53.0,62.0,58.0,60.0,3.0,0.0,0.0,0.51,29.13,29.81,1.3,32.0,3.5,2013,5,21,-,-,TSRA RA FG BR VCTS
507,17,2013-05-22,80.0,51.0,66.0,56.0,60.0,0.0,1.0,0.0,0.0,29.22,29.9,1.8,27.0,2.3,2013,5,22,-,-,BR
508,17,2013-05-23,65.0,57.0,61.0,58.0,59.0,4.0,0.0,0.0,0.39,29.39,30.08,2.9,2.0,3.5,2013,5,23,-,-,RA BR
509,17,2013-05-24,80.0,58.0,69.0,61.0,64.0,0.0,4.0,0.0,0.0,29.49,30.17,6.3,12.0,8.0,2013,5,24,-,-, 
510,17,2013-05-25,85.0,64.0,75.0,63.0,67.0,0.0,10.0,0.0,0.09190831556503205,29.44,30.13,8.7,17.0,8.9,2013,5,25,-,-,RA
511,17,2013-05-26,87.0,69.0,78.0,66.0,70.0,0.0,13.0,0.0,0.0,29.31,30.01,10.3,18.0,10.5,2013,5,26,-,-, 
512,17,2013-05-27,86.0,71.0,79.0,67.0,71.0,0.0,14.0,0.0,0.0,29.14,29.84,14.1,18.0,14.3,2013,5,27,-,-, 
513,17,2013-05-28,84.0,75.0,80.0,66.0,70.0,0.0,15.0,0.0,0.0,29.11,29.79,13.4,18.0,13.6,2013,5,28,-,-, 
514,17,2013-05-29,80.0,66.0,73.0,66.0,69.0,0.0,8.0,0.0,0.3,29.1,29.78,10.8,17.0,12.0,2013,5,29,-,-,TSRA RA VCTS
515,17,2013-05-30,84.0,64.0,74.0,69.0,71.0,0.0,9.0,0.0,1.52,29.0,29.7,8.1,18.0,11.0,2013,5,30,-,-,TS RA BR VCTS
516,17,2013-05-31,90.0,73.0,82.0,71.0,74.0,0.0,17.0,0.0,0.09190831556503205,29.03,29.71,12.0,18.0,12.8,2013,5,31,-,-,TS TSRA VCTS
517,17,2013-06-01,81.0,63.0,72.0,60.0,64.0,0.0,7.0,0.0,0.1,29.24,29.91,0.9,30.0,3.9,2013,6,1,-,-,RA BR VCTS
518,17,2013-06-02,75.0,56.0,66.0,54.0,59.0,0.0,1.0,0.0,0.0,29.38,30.05,4.5,36.0,5.0,2013,6,2,-,-, 
519,17,2013-06-03,82.0,53.0,68.0,59.0,63.0,0.0,3.0,0.0,0.0,29.26,29.97,4.4,15.0,5.2,2013,6,3,-,-, 
520,17,2013-06-04,82.0,67.0,75.0,65.0,68.0,0.0,10.0,0.0,0.48,29.24,29.9,6.3,15.0,7.5,2013,6,4,-,-,TSRA RA BR
521,17,2013-06-05,83.0,66.0,75.0,66.0,68.0,0.0,10.0,0.0,0.9,29.26,29.92,1.6,4.0,5.8,2013,6,5,-,-,RA BR
522,17,2013-06-06,79.0,59.0,69.0,59.0,63.0,0.0,4.0,0.0,0.0,29.27,29.95,5.2,1.0,5.7,2013,6,6,-,-, 
523,17,2013-06-07,82.0,55.0,69.0,57.0,62.0,0.0,4.0,0.0,0.0,29.28,29.97,2.0,2.0,2.1,2013,6,7,-,-, 
524,17,2013-06-08,85.0,59.0,72.0,59.0,65.0,0.0,7.0,0.0,0.09190831556503205,29.2,29.9,6.0,17.0,6.0,2013,6,8,-,-,RA
525,17,2013-06-09,88.0,64.0,76.0,60.0,66.0,0.0,11.0,0.0,0.09190831556503205,29.2,29.87,1.5,24.0,4.3,2013,6,9,-,-, 
526,17,2013-06-10,96.0,66.0,81.0,66.0,72.0,0.0,16.0,0.0,0.0,29.21,29.88,6.6,21.0,6.8,2013,6,10,-,-, 
527,17,2013-06-11,96.0,68.0,82.0,68.0,73.0,0.0,17.0,0.0,0.0,29.24,29.92,9.0,19.0,9.2,2013,6,11,-,-, 
528,17,2013-06-12,96.0,75.0,86.0,70.0,75.0,0.0,21.0,0.0,0.0,29.24,29.91,9.5,20.0,9.7,2013,6,12,-,-, 
529,17,2013-06-13,95.0,73.0,84.0,69.0,74.0,0.0,19.0,0.0,0.0,29.3,29.97,2.0,3.0,3.8,2013,6,13,-,-, 
530,17,2013-06-14,97.0,71.0,84.0,72.0,76.0,0.0,19.0,0.0,0.0,29.26,29.94,4.4,18.0,5.0,2013,6,14,-,-, 
531,17,2013-06-15,89.0,73.0,81.0,72.0,74.0,0.0,16.0,0.0,0.05,29.29,29.97,4.9,17.0,6.2,2013,6,15,-,-,RA VCTS
532,17,2013-06-16,93.0,69.0,81.0,70.0,72.0,0.0,16.0,0.0,2.28,29.27,29.95,3.0,17.0,4.8,2013,6,16,-,-,TSRA RA BR
533,17,2013-06-17,82.0,66.0,74.0,67.0,69.0,0.0,9.0,0.0,0.64,29.28,29.95,2.3,1.0,3.5,2013,6,17,-,-,RA BR VCTS
534,17,2013-06-18,89.0,65.0,77.0,66.0,70.0,0.0,12.0,0.0,0.01,29.31,29.99,1.4,8.0,3.4,2013,6,18,-,-, 
535,17,2013-06-19,88.0,64.0,76.0,66.0,70.0,0.0,11.0,0.0,0.0,29.31,29.99,6.2,17.0,6.2,2013,6,19,-,-, 
536,17,2013-06-20,94.0,74.0,84.0,71.0,75.0,0.0,19.0,0.0,0.0,29.29,29.98,9.8,17.0,9.9,2013,6,20,-,-, 
537,17,2013-06-21,96.0,76.0,86.0,70.0,74.0,0.0,21.0,0.0,0.0,29.31,29.99,10.5,18.0,10.6,2013,6,21,-,-, 
538,17,2013-06-22,94.0,74.0,84.0,68.0,74.0,0.0,19.0,0.0,0.0,29.27,29.96,9.5,17.0,9.6,2013,6,22,-,-, 
539,17,2013-06-23,95.0,77.0,86.0,69.0,74.0,0.0,21.0,0.0,0.0,29.23,29.92,11.4,17.0,11.5,2013,6,23,-,-, 
540,17,2013-06-24,94.0,76.0,85.0,69.0,74.0,0.0,20.0,0.0,0.0,29.26,29.95,9.7,18.0,10.1,2013,6,24,-,-, 
541,17,2013-06-25,92.0,77.0,85.0,71.0,75.0,0.0,20.0,0.0,0.0,29.18,29.87,11.6,18.0,11.8,2013,6,25,-,-, 
542,17,2013-06-26,97.0,77.0,87.0,72.0,77.0,0.0,22.0,0.0,0.0,29.2,29.87,6.2,19.0,6.5,2013,6,26,-,-, 
543,17,2013-06-27,100.0,74.0,87.0,73.0,77.0,0.0,22.0,0.0,0.0,29.22,29.91,3.4,19.0,4.9,2013,6,27,-,-,BR
544,17,2013-06-28,97.0,74.0,86.0,66.0,73.0,0.0,21.0,0.0,0.0,29.23,29.91,3.3,1.0,4.5,2013,6,28,-,-, 
545,17,2013-06-29,92.0,66.0,79.0,57.0,67.0,0.0,14.0,0.0,0.0,29.21,29.89,5.4,36.0,6.0,2013,6,29,-,-, 
546,17,2013-06-30,85.0,69.0,77.0,56.0,64.0,0.0,12.0,0.0,0.0,29.28,29.96,6.9,36.0,7.2,2013,6,30,-,-, 
547,17,2013-07-01,86.0,63.0,75.0,54.0,63.0,0.0,10.0,0.0,0.0,29.37,30.05,7.1,1.0,7.0,2013,7,1,-,-, 
548,17,2013-07-02,86.0,57.0,72.0,54.0,61.0,0.0,7.0,0.0,0.0,29.39,30.08,2.1,3.0,3.0,2013,7,2,-,-, 
549,17,2013-07-03,87.0,55.0,71.0,54.0,61.0,0.0,6.0,0.0,0.0,29.36,30.06,1.9,13.0,2.8,2013,7,3,-,-, 
550,17,2013-07-04,91.0,59.0,75.0,59.0,66.0,0.0,10.0,0.0,0.0,29.31,30.0,4.7,18.0,5.1,2013,7,4,-,-,VCTS
551,17,2013-07-05,92.0,62.0,77.0,61.0,68.0,0.0,12.0,0.0,0.0,29.28,29.97,4.1,17.0,4.5,2013,7,5,-,-, 
552,17,2013-07-06,91.0,69.0,80.0,63.0,69.0,0.0,15.0,0.0,0.0,29.27,29.95,6.4,16.0,6.6,2013,7,6,-,-, 
553,17,2013-07-07,96.0,72.0,84.0,66.0,72.0,0.0,19.0,0.0,0.0,29.31,29.99,5.9,18.0,6.1,2013,7,7,-,-, 
554,17,2013-07-08,97.0,70.0,84.0,70.0,74.0,0.0,19.0,0.0,0.01,29.36,30.03,4.8,18.0,5.2,2013,7,8,-,-, 
555,17,2013-07-09,100.0,74.0,87.0,70.0,75.0,0.0,22.0,0.0,0.0,29.32,30.0,8.0,20.0,8.1,2013,7,9,-,-, 
556,17,2013-07-10,100.0,75.0,88.0,69.0,74.0,0.0,23.0,0.0,0.0,29.27,29.96,1.7,22.0,2.6,2013,7,10,-,-, 
557,17,2013-07-11,101.0,75.0,88.0,73.0,76.0,0.0,23.0,0.0,0.09190831556503205,29.28,29.95,1.4,7.0,2.7,2013,7,11,-,-,TS
558,17,2013-07-12,98.0,73.0,86.0,71.0,75.0,0.0,21.0,0.0,0.0,29.29,29.97,5.1,15.0,5.4,2013,7,12,-,-, 
559,17,2013-07-13,97.0,75.0,86.0,66.0,72.0,0.0,21.0,0.0,0.03,29.29,29.97,6.4,15.0,7.0,2013,7,13,-,-,RA
560,17,2013-07-14,89.0,69.0,79.0,64.0,69.0,0.0,14.0,0.0,0.01,29.32,30.0,1.6,17.0,2.8,2013,7,14,-,-, 
561,17,2013-07-15,79.0,65.0,72.0,66.0,68.0,0.0,7.0,0.0,0.46,29.44,30.12,2.2,15.0,4.4,2013,7,15,-,-,RA BR VCTS
562,17,2013-07-16,91.0,69.0,80.0,69.0,72.0,0.0,15.0,0.0,0.03,29.53,30.21,4.1,12.0,4.5,2013,7,16,-,-,RA BR
563,17,2013-07-17,94.0,71.0,83.0,70.0,74.0,0.0,18.0,0.0,0.0,29.55,30.24,3.0,14.0,4.0,2013,7,17,-,-, 
564,17,2013-07-18,96.0,72.0,84.0,70.0,75.0,0.0,19.0,0.0,0.0,29.42,30.12,1.2,22.0,2.0,2013,7,18,-,-, 
565,17,2013-07-19,98.0,72.0,85.0,70.0,74.0,0.0,20.0,0.0,0.0,29.29,29.99,3.1,21.0,3.7,2013,7,19,-,-, 
566,17,2013-07-20,98.0,71.0,85.0,69.0,74.0,0.0,20.0,0.0,0.0,29.23,29.91,4.2,18.0,5.6,2013,7,20,-,-, 
567,17,2013-07-21,93.0,72.0,83.0,73.0,75.0,0.0,18.0,0.0,0.74,29.2,29.88,3.1,14.0,6.5,2013,7,21,-,-,RA BR VCTS
568,17,2013-07-22,96.0,76.0,86.0,73.0,77.0,0.0,21.0,0.0,0.13,29.18,29.85,5.1,19.0,6.3,2013,7,22,-,-,TSRA VCTS
569,17,2013-07-23,100.0,69.0,85.0,73.0,77.0,0.0,20.0,0.0,0.85,29.18,29.85,2.2,25.0,5.2,2013,7,23,-,-,RA BR VCTS
570,17,2013-07-24,90.0,70.0,80.0,70.0,73.0,0.0,15.0,0.0,0.24,29.29,29.97,1.8,9.0,4.0,2013,7,24,-,-,TSRA RA BR
571,17,2013-07-25,87.0,71.0,79.0,71.0,74.0,0.0,14.0,0.0,0.0,29.36,30.04,1.9,13.0,2.7,2013,7,25,-,-, 
572,17,2013-07-26,83.0,68.0,76.0,71.0,72.0,0.0,11.0,0.0,0.52,29.33,30.0,1.5,14.0,4.7,2013,7,26,-,-,RA BR VCTS
573,17,2013-07-27,86.0,66.0,76.0,64.0,68.0,0.0,11.0,0.0,0.0,29.34,30.03,2.5,4.0,2.9,2013,7,27,-,-,FG+ FG BR
574,17,2013-07-28,87.0,67.0,77.0,65.0,69.0,0.0,12.0,0.0,0.0,29.32,30.0,4.7,8.0,6.4,2013,7,28,-,-, 
575,17,2013-07-29,90.0,73.0,82.0,71.0,74.0,0.0,17.0,0.0,0.23,29.31,29.98,8.8,17.0,9.6,2013,7,29,-,-,RA BR VCTS
576,17,2013-07-30,91.0,72.0,82.0,73.0,75.0,0.0,17.0,0.0,0.59,29.33,30.0,0.8,21.0,2.3,2013,7,30,-,-,TSRA RA BR
577,17,2013-07-31,92.0,76.0,84.0,73.0,76.0,0.0,19.0,0.0,0.0,29.36,30.04,4.1,1.0,4.3,2013,7,31,-,-, 
578,17,2013-08-01,92.0,72.0,82.0,68.0,73.0,0.0,17.0,0.0,0.0,29.36,30.04,2.9,8.0,3.7,2013,8,1,-,-, 
579,17,2013-08-02,96.0,74.0,85.0,74.0,77.0,0.0,20.0,0.0,0.0,29.21,29.88,6.8,18.0,7.5,2013,8,2,-,-, 
580,17,2013-08-03,88.0,76.0,82.0,73.0,75.0,0.0,17.0,0.0,0.16,29.33,30.0,5.3,12.0,6.1,2013,8,3,-,-,TS RA BR
581,17,2013-08-04,89.0,77.0,83.0,75.0,77.0,0.0,18.0,0.0,0.09190831556503205,29.33,30.01,4.4,13.0,5.2,2013,8,4,-,-, 
582,17,2013-08-05,99.0,77.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.2,29.89,5.9,20.0,6.5,2013,8,5,-,-, 
583,17,2013-08-06,101.0,75.0,88.0,72.0,77.0,0.0,23.0,0.0,0.0,29.15,29.82,5.3,19.0,6.1,2013,8,6,-,-, 
584,17,2013-08-07,95.0,75.0,85.0,74.0,77.0,0.0,20.0,0.0,0.0,29.16,29.85,3.6,8.0,5.8,2013,8,7,-,-, 
585,17,2013-08-08,86.0,72.0,79.0,73.0,75.0,0.0,14.0,0.0,0.09,29.22,29.89,3.4,7.0,5.8,2013,8,8,-,-,TS RA VCTS
586,17,2013-08-09,86.0,71.0,79.0,71.0,73.0,0.0,14.0,0.0,0.92,29.32,29.99,1.1,4.0,4.9,2013,8,9,-,-,TSRA RA BR
587,17,2013-08-10,86.0,69.0,78.0,69.0,71.0,0.0,13.0,0.0,0.0,29.41,30.09,5.6,2.0,6.4,2013,8,10,-,-, 
588,17,2013-08-11,91.0,72.0,82.0,72.0,74.0,0.0,17.0,0.0,0.0,29.37,30.06,0.5,7.0,1.1,2013,8,11,-,-, 
589,17,2013-08-12,85.0,73.0,79.0,74.0,75.0,0.0,14.0,0.0,0.19,29.33,30.01,1.6,10.0,3.2,2013,8,12,-,-,RA BR
590,17,2013-08-13,83.0,71.0,77.0,71.0,72.0,0.0,12.0,0.0,0.73,29.36,30.03,2.6,5.0,4.0,2013,8,13,-,-,RA BR VCTS
591,17,2013-08-14,85.0,67.0,76.0,64.0,68.0,0.0,11.0,0.0,0.0,29.41,30.09,4.1,7.0,5.1,2013,8,14,-,-,HZ
592,17,2013-08-15,83.0,63.0,73.0,63.0,67.0,0.0,8.0,0.0,0.5,29.38,30.07,3.5,15.0,4.9,2013,8,15,-,-,RA BR
593,17,2013-08-16,82.0,63.0,73.0,64.0,67.0,0.0,8.0,0.0,0.08,29.41,30.08,2.3,10.0,3.7,2013,8,16,-,-,BR
594,17,2013-08-17,83.0,62.0,73.0,62.0,65.0,0.0,8.0,0.0,0.0,29.43,30.12,2.9,6.0,3.5,2013,8,17,-,-,BR
595,17,2013-08-18,86.0,61.0,74.0,64.0,67.0,0.0,9.0,0.0,0.0,29.41,30.1,1.5,15.0,2.6,2013,8,18,-,-,BR
596,17,2013-08-19,88.0,64.0,76.0,66.0,69.0,0.0,11.0,0.0,0.0,29.38,30.07,3.2,17.0,3.3,2013,8,19,-,-,BR
597,17,2013-08-20,90.0,65.0,78.0,66.0,70.0,0.0,13.0,0.0,0.0,29.36,30.04,2.9,15.0,3.6,2013,8,20,-,-,BR
598,17,2013-08-21,94.0,66.0,80.0,67.0,71.0,0.0,15.0,0.0,0.0,29.38,30.06,3.3,19.0,3.5,2013,8,21,-,-,BR
599,17,2013-08-22,93.0,69.0,81.0,69.0,73.0,0.0,16.0,0.0,0.0,29.36,30.05,2.4,18.0,3.4,2013,8,22,-,-,BR
600,17,2013-08-23,92.0,72.0,82.0,71.0,74.0,0.0,17.0,0.0,0.01,29.34,30.03,2.2,14.0,2.3,2013,8,23,-,-,RA
601,17,2013-08-24,94.0,70.0,82.0,71.0,74.0,0.0,17.0,0.0,0.0,29.41,30.08,3.1,15.0,3.8,2013,8,24,-,-,BR
602,17,2013-08-25,95.0,71.0,83.0,72.0,75.0,0.0,18.0,0.0,0.0,29.47,30.15,3.4,16.0,3.7,2013,8,25,-,-,BR
603,17,2013-08-26,93.0,72.0,83.0,70.0,74.0,0.0,18.0,0.0,0.0,29.46,30.15,4.1,17.0,4.3,2013,8,26,-,-, 
604,17,2013-08-27,94.0,67.0,81.0,69.0,72.0,0.0,16.0,0.0,0.0,29.39,30.08,4.4,19.0,4.5,2013,8,27,-,-, 
605,17,2013-08-28,95.0,70.0,83.0,71.0,74.0,0.0,18.0,0.0,0.0,29.36,30.04,4.0,20.0,4.1,2013,8,28,-,-, 
606,17,2013-08-29,99.0,75.0,87.0,70.0,75.0,0.0,22.0,0.0,0.0,29.33,30.02,2.6,19.0,3.0,2013,8,29,-,-, 
607,17,2013-08-30,101.0,73.0,87.0,70.0,75.0,0.0,22.0,0.0,0.0,29.24,29.94,3.6,20.0,3.9,2013,8,30,-,-, 
608,17,2013-08-31,102.0,72.0,87.0,70.0,75.0,0.0,22.0,0.0,0.0,29.15,29.84,2.9,19.0,3.3,2013,8,31,-,-, 
609,17,2013-09-01,94.0,72.0,83.0,72.0,75.0,0.0,18.0,0.0,0.0,29.18,29.85,2.1,1.0,3.1,2013,9,1,-,-, 
610,17,2013-09-02,89.0,67.0,78.0,64.0,69.0,0.0,13.0,0.0,0.0,29.31,29.98,4.5,1.0,5.3,2013,9,2,-,-, 
611,17,2013-09-03,91.0,62.0,77.0,62.0,67.0,0.0,12.0,0.0,0.0,29.35,30.03,2.8,3.0,3.3,2013,9,3,-,-,BR
612,17,2013-09-04,94.0,62.0,78.0,64.0,69.0,0.0,13.0,0.0,0.0,29.41,30.08,0.8,7.0,1.9,2013,9,4,-,-, 
613,17,2013-09-05,95.0,65.0,80.0,63.0,69.0,0.0,15.0,0.0,0.0,29.43,30.12,1.4,14.0,2.1,2013,9,5,-,-, 
614,17,2013-09-06,96.0,66.0,81.0,64.0,69.0,0.0,16.0,0.0,0.0,29.37,30.06,2.4,16.0,2.7,2013,9,6,-,-, 
615,17,2013-09-07,100.0,70.0,85.0,65.0,71.0,0.0,20.0,0.0,0.0,29.29,29.98,3.2,19.0,3.7,2013,9,7,-,-, 
616,17,2013-09-08,100.0,69.0,85.0,66.0,72.0,0.0,20.0,0.0,0.0,29.25,29.93,3.8,20.0,3.9,2013,9,8,-,-, 
617,17,2013-09-09,98.0,67.0,83.0,64.0,70.0,0.0,18.0,0.0,0.0,29.28,29.95,4.2,19.0,4.5,2013,9,9,-,-, 
618,17,2013-09-10,97.0,67.0,82.0,64.0,70.0,0.0,17.0,0.0,0.0,29.39,30.06,3.9,19.0,4.3,2013,9,10,-,-, 
619,17,2013-09-11,96.0,66.0,81.0,65.0,70.0,0.0,16.0,0.0,0.0,29.41,30.09,1.9,20.0,2.4,2013,9,11,-,-, 
620,17,2013-09-12,97.0,69.0,83.0,68.0,72.0,0.0,18.0,0.0,0.09190831556503205,29.38,30.06,2.7,3.0,3.1,2013,9,12,-,-,TS BR VCTS
621,17,2013-09-13,89.0,68.0,79.0,58.0,66.0,0.0,14.0,0.0,0.0,29.35,30.04,7.6,4.0,8.1,2013,9,13,-,-, 
622,17,2013-09-14,88.0,61.0,75.0,57.0,64.0,0.0,10.0,0.0,0.0,29.32,30.01,3.5,14.0,5.4,2013,9,14,-,-, 
623,17,2013-09-15,91.0,67.0,79.0,60.0,67.0,0.0,14.0,0.0,0.0,29.33,30.01,4.9,18.0,5.0,2013,9,15,-,-, 
624,17,2013-09-16,88.0,72.0,80.0,67.0,70.0,0.0,15.0,0.0,0.01,29.44,30.12,5.1,5.0,6.5,2013,9,16,-,-, 
625,17,2013-09-17,85.0,68.0,77.0,68.0,70.0,0.0,12.0,0.0,0.07,29.37,30.06,2.4,10.0,3.4,2013,9,17,-,-,RA
626,17,2013-09-18,95.0,69.0,82.0,69.0,73.0,0.0,17.0,0.0,0.09190831556503205,29.26,29.95,7.2,18.0,7.4,2013,9,18,-,-, 
627,17,2013-09-19,94.0,70.0,82.0,70.0,72.0,0.0,17.0,0.0,1.03,29.24,29.94,3.7,20.0,5.1,2013,9,19,-,-,RA BR
628,17,2013-09-20,72.0,56.0,64.0,62.0,64.0,1.0,0.0,0.0,0.28,29.31,29.99,4.3,1.0,4.6,2013,9,20,-,-,RA BR
629,17,2013-09-21,81.0,51.0,66.0,54.0,59.0,0.0,1.0,0.0,0.0,29.31,30.0,1.9,5.0,2.4,2013,9,21,-,-,BR
630,17,2013-09-22,82.0,50.0,66.0,51.0,57.0,0.0,1.0,0.0,0.0,29.23,29.93,1.4,14.0,2.3,2013,9,22,-,-, 
631,17,2013-09-23,82.0,52.0,67.0,54.0,59.0,0.0,2.0,0.0,0.09190831556503205,29.18,29.87,4.6,17.0,4.6,2013,9,23,-,-, 
632,17,2013-09-24,83.0,59.0,71.0,56.0,61.0,0.0,6.0,0.0,0.0,29.21,29.89,1.5,30.0,3.5,2013,9,24,-,-, 
633,17,2013-09-25,87.0,55.0,71.0,58.0,62.0,0.0,6.0,0.0,0.0,29.18,29.87,0.7,11.0,0.8,2013,9,25,-,-,BR
634,17,2013-09-26,94.0,60.0,77.0,59.0,66.0,0.0,12.0,0.0,0.0,29.18,29.86,7.4,17.0,7.7,2013,9,26,-,-, 
635,17,2013-09-27,91.0,67.0,79.0,60.0,67.0,0.0,14.0,0.0,0.0,29.22,29.9,9.2,17.0,9.3,2013,9,27,-,-, 
636,17,2013-09-28,79.0,53.0,66.0,62.0,64.0,0.0,1.0,0.0,1.4,29.32,29.99,1.6,17.0,5.1,2013,9,28,-,-,RA BR
637,17,2013-09-29,77.0,51.0,64.0,54.0,57.0,1.0,0.0,0.0,0.0,29.34,30.04,1.6,1.0,2.2,2013,9,29,-,-,FG+
638,17,2013-09-30,84.0,50.0,67.0,55.0,59.0,0.0,2.0,0.0,0.0,29.2,29.91,2.1,18.0,2.8,2013,9,30,-,-,BR
639,17,2013-10-01,88.0,60.0,74.0,65.0,69.0,0.0,9.0,0.0,0.0,29.26,29.93,4.9,17.0,4.9,2013,10,1,-,-,BR
640,17,2013-10-02,87.0,66.0,77.0,68.0,71.0,0.0,12.0,0.0,0.0,29.25,29.94,7.0,17.0,7.1,2013,10,2,-,-,BR
641,17,2013-10-03,89.0,71.0,80.0,69.0,72.0,0.0,15.0,0.0,0.0,29.16,29.85,9.7,17.0,9.8,2013,10,3,-,-, 
642,17,2013-10-04,89.0,74.0,82.0,68.0,72.0,0.0,17.0,0.0,0.0,29.17,29.85,11.1,18.0,11.4,2013,10,4,-,-, 
643,17,2013-10-05,77.0,46.0,62.588349514563106,46.0,51.0,8.886407766990292,6.474757281553398,0.0,0.61,29.37,30.05,2.2,33.0,4.3,2013,10,5,-,-,TSRA RA BR VCTS
644,17,2013-10-06,69.0,45.0,57.0,42.0,49.0,8.0,0.0,0.0,0.0,29.37,30.05,1.2,30.0,3.1,2013,10,6,-,-, 
645,17,2013-10-07,75.0,42.0,59.0,43.0,50.0,6.0,0.0,0.0,0.0,29.46,30.15,1.1,1.0,1.5,2013,10,7,-,-, 
646,17,2013-10-08,76.0,45.0,61.0,48.0,54.0,4.0,0.0,0.0,0.0,29.39,30.1,4.4,15.0,4.5,2013,10,8,-,-,BR
647,17,2013-10-09,80.0,48.0,64.0,52.0,57.0,1.0,0.0,0.0,0.0,29.37,30.07,3.6,16.0,4.0,2013,10,9,-,-, 
648,17,2013-10-10,82.0,52.0,67.0,56.0,61.0,0.0,2.0,0.0,0.0,29.28,29.99,6.8,17.0,7.0,2013,10,10,-,-, 
649,17,2013-10-11,84.0,60.0,72.0,63.0,67.0,0.0,7.0,0.0,0.0,29.17,29.86,9.4,18.0,9.6,2013,10,11,-,-, 
650,17,2013-10-12,76.0,59.0,68.0,54.0,60.0,0.0,3.0,0.0,0.06,29.41,30.07,7.9,2.0,8.3,2013,10,12,-,-, 
651,17,2013-10-13,77.0,63.0,70.0,57.0,62.0,0.0,5.0,0.0,0.0,29.54,30.22,5.8,6.0,6.5,2013,10,13,-,-, 
652,17,2013-10-14,67.0,59.0,63.0,59.0,61.0,2.0,0.0,0.0,0.97,29.34,30.06,7.2,15.0,8.2,2013,10,14,-,-,RA BR
653,17,2013-10-15,68.0,54.0,61.0,51.0,55.0,4.0,0.0,0.0,0.13,29.38,30.06,2.1,34.0,5.1,2013,10,15,-,-,RA BR VCTS
654,17,2013-10-16,62.0,46.0,54.0,43.0,48.0,11.0,0.0,0.0,0.01,29.42,30.11,4.3,1.0,5.4,2013,10,16,-,-, 
655,17,2013-10-17,68.0,39.0,54.0,44.0,48.0,11.0,0.0,0.0,0.0,29.36,30.05,1.1,20.0,2.1,2013,10,17,-,-,BR
656,17,2013-10-18,56.0,40.0,48.0,43.0,45.0,17.0,0.0,0.0,0.18,29.41,30.09,7.1,2.0,7.7,2013,10,18,-,-,RA BR
657,17,2013-10-19,65.0,32.0,49.0,37.0,43.0,16.0,0.0,0.0,0.0,29.41,30.11,1.3,22.0,2.0,2013,10,19,-,-,BR
658,17,2013-10-20,72.0,38.0,55.0,40.0,47.0,10.0,0.0,0.0,0.0,29.26,29.96,5.6,19.0,5.7,2013,10,20,-,-, 
659,17,2013-10-21,62.0,38.0,50.0,42.0,46.0,15.0,0.0,0.0,0.09190831556503205,29.41,30.09,4.3,2.0,4.4,2013,10,21,-,-, 
660,17,2013-10-22,74.0,36.0,55.0,42.0,48.0,10.0,0.0,0.0,0.0,29.38,30.06,0.8,28.0,2.8,2013,10,22,-,-, 
661,17,2013-10-23,70.0,41.0,56.0,42.0,48.0,9.0,0.0,0.0,0.0,29.44,30.12,1.7,11.0,3.7,2013,10,23,-,-, 
662,17,2013-10-24,59.0,42.0,51.0,37.0,44.0,14.0,0.0,0.0,0.0,29.65,30.32,6.8,3.0,6.9,2013,10,24,-,-, 
663,17,2013-10-25,61.0,35.0,48.0,35.0,43.0,17.0,0.0,0.0,0.0,29.67,30.38,3.7,15.0,4.7,2013,10,25,-,-, 
664,17,2013-10-26,71.0,47.0,59.0,48.0,52.0,6.0,0.0,0.0,0.09190831556503205,29.47,30.18,2.0,19.0,3.8,2013,10,26,-,-,BR
665,17,2013-10-27,71.0,39.0,55.0,37.0,46.0,10.0,0.0,0.0,0.0,29.38,30.09,0.4,2.0,1.7,2013,10,27,-,-,BR
666,17,2013-10-28,72.0,49.0,62.588349514563106,55.0,59.0,8.886407766990292,6.474757281553398,0.0,0.09190831556503205,29.39,30.1,6.9,16.0,7.5,2013,10,28,-,-,BR
667,17,2013-10-29,77.0,63.0,70.0,65.0,67.0,0.0,5.0,0.0,0.02,29.31,30.01,9.3,18.0,9.4,2013,10,29,-,-,RA
668,17,2013-10-30,72.0,65.0,69.0,64.0,66.0,0.0,4.0,0.0,0.89,29.18,29.9,8.9,18.0,9.1,2013,10,30,-,-,RA BR
669,17,2013-10-31,71.0,48.0,60.0,54.0,58.0,5.0,0.0,0.0,0.29,29.02,29.7,2.9,23.0,5.0,2013,10,31,-,-,RA BR
670,17,2013-11-01,71.0,41.0,56.0,42.0,49.0,9.0,0.0,0.0,0.0,29.26,29.93,0.9,31.0,2.6,2013,11,1,-,-, 
671,17,2013-11-02,64.0,38.0,51.0,35.0,44.0,14.0,0.0,0.0,0.0,29.54,30.22,1.8,34.0,3.5,2013,11,2,-,-, 
672,17,2013-11-03,64.0,36.0,50.0,38.0,46.0,15.0,0.0,0.0,0.0,29.39,30.1,8.3,17.0,8.4,2013,11,3,-,-, 
673,17,2013-11-04,67.0,53.0,60.0,50.0,54.0,5.0,0.0,0.0,0.09190831556503205,29.36,30.06,11.0,17.0,11.2,2013,11,4,-,-,RA
