,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
506,12,2013-05-21,83.0,68.0,76.0,68.0,71.0,0.0,11.0,0.0,0.01,29.98,30.02,3.3,13.0,4.0,2013,5,21,TS TSRA BR,-,-
507,12,2013-05-22,82.0,66.0,74.0,68.0,71.0,0.0,9.0,0.0,0.19,29.93,29.97,2.6,12.0,2.8,2013,5,22,RA,-,-
508,12,2013-05-23,89.0,68.0,79.0,67.0,71.0,0.0,14.0,0.0,0.01,29.91,29.96,1.0,17.0,3.6,2013,5,23, ,-,-
509,12,2013-05-24,89.0,66.0,78.0,60.0,67.0,0.0,13.0,0.0,0.0,29.96,30.03,6.3,32.0,6.7,2013,5,24, ,-,-
510,12,2013-05-25,80.0,62.0,71.0,54.0,62.0,0.0,6.0,0.0,0.0,30.15,30.2,6.1,7.0,6.3,2013,5,25, ,-,-
511,12,2013-05-26,83.0,58.0,71.0,53.0,61.0,0.0,6.0,0.0,0.0,30.16,30.21,2.9,10.0,3.8,2013,5,26, ,-,-
512,12,2013-05-27,83.0,59.0,71.0,60.0,65.0,0.0,6.0,0.0,0.0,30.15,30.2,4.3,13.0,4.8,2013,5,27, ,-,-
513,12,2013-05-28,83.0,66.0,75.0,64.0,68.0,0.0,10.0,0.0,0.0,30.13,30.17,7.0,12.0,7.1,2013,5,28, ,-,-
514,12,2013-05-29,85.0,72.0,79.0,69.0,72.0,0.0,14.0,0.0,0.0,30.11,30.15,8.6,11.0,9.2,2013,5,29, ,-,-
515,12,2013-05-30,86.0,74.0,80.0,70.0,73.0,0.0,15.0,0.0,0.14,30.11,30.15,9.1,12.0,9.2,2013,5,30,RA,-,-
516,12,2013-05-31,85.0,72.0,79.0,69.0,72.0,0.0,14.0,0.0,0.0,30.09,30.14,9.1,13.0,9.2,2013,5,31, ,-,-
517,12,2013-06-01,86.0,74.0,80.0,69.0,73.0,0.0,15.0,0.0,0.01,30.03,30.08,9.3,12.0,9.8,2013,6,1,RA,-,-
518,12,2013-06-02,86.0,73.0,80.0,72.0,74.0,0.0,15.0,0.0,0.0,29.94,29.97,7.0,14.0,7.2,2013,6,2, ,-,-
519,12,2013-06-03,93.0,72.0,83.0,71.0,74.0,0.0,18.0,0.0,0.49,29.88,29.93,3.7,19.0,5.3,2013,6,3,TS RA,-,-
520,12,2013-06-04,89.0,71.0,80.0,71.0,74.0,0.0,15.0,0.0,2.42,29.93,29.98,4.8,21.0,5.3,2013,6,4,TS RA BR,-,-
521,12,2013-06-05,84.0,73.0,79.0,70.0,72.0,0.0,14.0,0.0,0.12,29.94,29.98,3.8,20.0,4.1,2013,6,5,RA BR,-,-
522,12,2013-06-06,81.0,73.0,77.0,72.0,73.0,0.0,12.0,0.0,1.64,29.75,29.75,8.9,15.0,10.5,2013,6,6,RA BR,-,-
523,12,2013-06-07,90.0,73.0,82.0,69.0,73.0,0.0,17.0,0.0,0.09,29.73,29.82,11.8,24.0,12.1,2013,6,7,RA BR,-,-
524,12,2013-06-08,91.0,75.0,83.0,71.0,75.0,0.0,18.0,0.0,0.01,29.96,30.02,4.1,19.0,6.6,2013,6,8, ,-,-
525,12,2013-06-09,87.0,75.0,81.0,72.0,74.0,0.0,16.0,0.0,0.16,30.05,30.1,4.5,16.0,5.4,2013,6,9,RA,-,-
526,12,2013-06-10,90.0,75.0,83.0,72.0,75.0,0.0,18.0,0.0,0.11,30.03,30.07,4.8,18.0,5.5,2013,6,10,RA,-,-
527,12,2013-06-11,92.0,76.0,84.0,71.0,75.0,0.0,19.0,0.0,0.06,30.01,30.05,2.8,23.0,4.5,2013,6,11, ,-,-
528,12,2013-06-12,97.0,75.0,86.0,72.0,76.0,0.0,21.0,0.0,0.0,29.98,30.02,2.7,23.0,5.2,2013,6,12, ,-,-
529,12,2013-06-13,97.0,80.0,89.0,73.0,77.0,0.0,24.0,0.0,0.09,29.9,29.93,6.2,25.0,6.8,2013,6,13,TSRA,-,-
530,12,2013-06-14,92.0,74.0,83.0,73.0,76.0,0.0,18.0,0.0,0.46,29.82,29.87,6.4,25.0,9.0,2013,6,14,TSRA,-,-
531,12,2013-06-15,86.0,77.0,82.0,67.0,72.0,0.0,17.0,0.0,0.0,29.99,30.06,8.5,11.0,8.8,2013,6,15, ,-,-
532,12,2013-06-16,87.0,71.0,79.0,69.0,73.0,0.0,14.0,0.0,0.0,30.06,30.1,5.8,12.0,6.1,2013,6,16, ,-,-
533,12,2013-06-17,90.0,77.0,84.0,73.0,76.0,0.0,19.0,0.0,0.53,29.99,30.03,3.7,16.0,4.7,2013,6,17,RA,-,-
534,12,2013-06-18,95.0,75.0,85.0,69.0,74.0,0.0,20.0,0.0,0.0,29.95,29.99,8.9,24.0,9.1,2013,6,18, ,-,-
535,12,2013-06-19,93.0,76.0,85.0,71.0,75.0,0.0,20.0,0.0,0.15,29.95,29.99,3.3,20.0,6.9,2013,6,19,TS VCTS,-,-
536,12,2013-06-20,88.0,74.0,81.0,72.0,75.0,0.0,16.0,0.0,0.57,30.01,30.07,3.0,4.0,6.0,2013,6,20,TS,-,-
537,12,2013-06-21,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.0,0.0,30.06,30.11,3.9,4.0,4.4,2013,6,21,RA,-,-
538,12,2013-06-22,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.0,0.29,30.06,30.11,1.1,15.0,2.3,2013,6,22,TSRA RA,-,-
539,12,2013-06-23,90.0,72.0,81.0,72.0,75.0,0.0,16.0,0.0,0.01,30.09,30.13,2.8,13.0,3.1,2013,6,23,RA,-,-
540,12,2013-06-24,90.0,74.0,82.0,72.0,75.0,0.0,17.0,0.0,0.0,30.12,30.17,4.8,14.0,5.2,2013,6,24, ,-,-
541,12,2013-06-25,91.0,74.0,83.0,72.0,75.0,0.0,18.0,0.0,0.03,30.09,30.12,2.9,14.0,3.8,2013,6,25, ,-,-
542,12,2013-06-26,93.0,74.0,84.0,72.0,75.0,0.0,19.0,0.0,0.06,30.01,30.05,2.8,18.0,4.9,2013,6,26,TS TSRA,-,-
543,12,2013-06-27,94.0,74.0,84.0,72.0,75.0,0.0,19.0,0.0,0.0,29.93,29.97,3.1,21.0,6.2,2013,6,27,TS,-,-
544,12,2013-06-28,94.0,80.0,87.0,71.0,75.0,0.0,22.0,0.0,0.0,29.85,29.87,9.1,25.0,9.9,2013,6,28,RA,-,-
545,12,2013-06-29,89.0,79.0,84.0,72.0,75.0,0.0,19.0,0.0,0.01,29.75,29.8,8.7,22.0,9.0,2013,6,29,RA,-,-
546,12,2013-06-30,94.0,76.0,85.0,72.0,75.0,0.0,20.0,0.0,0.35,29.78,29.83,7.0,19.0,9.2,2013,6,30,TSRA RA,-,-
547,12,2013-07-01,87.0,74.0,81.0,71.0,73.0,0.0,16.0,0.0,1.22,29.87,29.93,6.4,19.0,6.8,2013,7,1,TS TSRA RA BR,-,-
548,12,2013-07-02,88.0,74.0,81.0,72.0,74.0,0.0,16.0,0.0,0.13,30.01,30.06,6.0,17.0,6.6,2013,7,2,RA,-,-
549,12,2013-07-03,89.0,73.0,81.0,73.0,75.0,0.0,16.0,0.0,0.06,30.07,30.12,8.5,14.0,8.6,2013,7,3,TS,-,-
550,12,2013-07-04,89.0,75.0,82.0,72.0,75.0,0.0,17.0,0.0,0.0,30.1,30.15,9.8,15.0,10.7,2013,7,4,BR,-,-
551,12,2013-07-05,89.0,75.0,82.0,72.0,75.0,0.0,17.0,0.0,0.0,30.11,30.15,8.3,14.0,8.5,2013,7,5,HZ,-,-
552,12,2013-07-06,89.0,76.0,83.0,73.0,76.0,0.0,18.0,0.0,0.0,30.09,30.13,8.5,14.0,8.7,2013,7,6, ,-,-
553,12,2013-07-07,89.0,74.0,82.0,72.0,75.0,0.0,17.0,0.0,0.0,30.09,30.14,5.6,13.0,5.8,2013,7,7, ,-,-
554,12,2013-07-08,89.0,73.0,81.0,72.0,75.0,0.0,16.0,0.0,0.0,30.11,30.16,3.7,12.0,3.8,2013,7,8, ,-,-
555,12,2013-07-09,90.0,74.0,82.0,71.0,74.0,0.0,17.0,0.0,0.0,30.11,30.15,3.1,12.0,3.5,2013,7,9, ,-,-
556,12,2013-07-10,90.0,71.0,81.0,71.0,74.0,0.0,16.0,0.0,0.0,30.02,30.06,4.7,14.0,5.7,2013,7,10, ,-,-
557,12,2013-07-11,93.0,75.0,84.0,71.0,75.0,0.0,19.0,0.0,0.01,29.93,29.97,4.7,18.0,6.4,2013,7,11,RA,-,-
558,12,2013-07-12,91.0,76.0,84.0,72.0,75.0,0.0,19.0,0.0,0.01,29.87,29.92,4.0,21.0,4.9,2013,7,12,TSRA RA,-,-
559,12,2013-07-13,89.0,73.0,81.0,71.0,74.0,0.0,16.0,0.0,0.25,29.9,29.97,3.5,14.0,4.2,2013,7,13,TSRA,-,-
560,12,2013-07-14,87.0,73.0,80.0,71.0,74.0,0.0,15.0,0.0,0.0,30.02,30.08,5.1,13.0,5.4,2013,7,14, ,-,-
561,12,2013-07-15,88.0,73.0,81.0,73.0,76.0,0.0,16.0,0.0,0.14,30.09,30.14,7.5,9.0,8.1,2013,7,15, ,-,-
562,12,2013-07-16,88.0,78.0,83.0,73.0,76.0,0.0,18.0,0.0,0.0,30.14,30.19,7.5,8.0,7.8,2013,7,16, ,-,-
563,12,2013-07-17,89.0,75.0,82.0,73.0,76.0,0.0,17.0,0.0,0.0,30.13,30.17,5.0,8.0,5.5,2013,7,17, ,-,-
564,12,2013-07-18,90.0,73.0,82.0,71.0,74.0,0.0,17.0,0.0,0.0,30.08,30.11,4.2,10.0,4.3,2013,7,18,RA,-,-
565,12,2013-07-19,92.0,74.0,83.0,70.0,74.0,0.0,18.0,0.0,0.09,30.05,30.11,5.7,21.0,6.2,2013,7,19,RA,-,-
566,12,2013-07-20,91.0,74.0,83.0,71.0,73.0,0.0,18.0,0.0,0.54,30.03,30.07,3.3,22.0,4.6,2013,7,20,RA,-,-
567,12,2013-07-21,93.0,75.0,84.0,71.0,74.0,0.0,19.0,0.0,0.03,30.02,30.07,5.2,23.0,6.3,2013,7,21,RA,-,-
568,12,2013-07-22,93.0,76.0,85.0,73.0,76.0,0.0,20.0,0.0,0.16,30.03,30.06,8.6,24.0,8.8,2013,7,22,RA,-,-
569,12,2013-07-23,93.0,76.0,85.0,72.0,75.0,0.0,20.0,0.0,0.05,29.95,29.98,9.4,24.0,9.8,2013,7,23, ,-,-
570,12,2013-07-24,89.0,75.0,82.0,72.0,74.0,0.0,17.0,0.0,0.1,29.83,29.87,9.4,26.0,9.7,2013,7,24,RA,-,-
571,12,2013-07-25,92.0,75.0,84.0,72.0,75.0,0.0,19.0,0.0,0.0,29.85,29.9,4.0,26.0,5.6,2013,7,25, ,-,-
572,12,2013-07-26,91.0,75.0,83.0,74.0,77.0,0.0,18.0,0.0,0.0,29.94,29.99,3.9,9.0,4.8,2013,7,26, ,-,-
573,12,2013-07-27,93.0,75.0,84.0,73.0,75.0,0.0,19.0,0.0,0.48,29.92,29.96,1.2,15.0,2.9,2013,7,27,TS TSRA,-,-
574,12,2013-07-28,91.0,74.0,83.0,73.0,75.0,0.0,18.0,0.0,1.49,29.93,29.99,0.7,19.0,2.8,2013,7,28,TSRA BR,-,-
575,12,2013-07-29,90.0,72.0,81.0,72.0,75.0,0.0,16.0,0.0,0.0,30.04,30.1,4.0,15.0,4.8,2013,7,29, ,-,-
576,12,2013-07-30,92.0,77.0,85.0,74.0,77.0,0.0,20.0,0.0,0.03,30.1,30.14,1.6,18.0,3.3,2013,7,30,TS,-,-
577,12,2013-07-31,91.0,75.0,83.0,73.0,75.0,0.0,18.0,0.0,0.4,30.05,30.09,1.9,18.0,3.4,2013,7,31,TS TSRA RA BR,-,-
578,12,2013-08-01,92.0,73.0,83.0,72.0,74.0,0.0,18.0,0.0,2.56,29.96,30.0,2.8,20.0,4.5,2013,8,1,TS RA BR,-,-
579,12,2013-08-02,91.0,73.0,82.0,72.0,75.0,0.0,17.0,0.0,0.0,29.96,30.01,3.0,13.0,3.9,2013,8,2, ,-,-
580,12,2013-08-03,93.0,76.0,85.0,74.0,77.0,0.0,20.0,0.0,0.02,29.98,30.02,2.4,25.0,4.4,2013,8,3,TS,-,-
581,12,2013-08-04,96.0,80.0,88.0,74.0,78.0,0.0,23.0,0.0,0.0,29.96,30.0,4.0,28.0,6.1,2013,8,4, ,-,-
582,12,2013-08-05,95.0,80.0,88.0,75.0,78.0,0.0,23.0,0.0,0.01,29.93,29.97,1.4,5.0,4.5,2013,8,5, ,-,-
583,12,2013-08-06,90.0,80.0,85.0,75.0,78.0,0.0,20.0,0.0,0.0,29.93,29.97,6.7,11.0,6.9,2013,8,6, ,-,-
584,12,2013-08-07,89.0,80.0,85.0,75.0,77.0,0.0,20.0,0.0,0.0,29.95,29.99,7.1,9.0,7.2,2013,8,7, ,-,-
585,12,2013-08-08,90.0,77.0,84.0,74.0,77.0,0.0,19.0,0.0,0.65,29.96,30.01,4.5,12.0,4.7,2013,8,8,RA,-,-
586,12,2013-08-09,90.0,76.0,83.0,74.0,77.0,0.0,18.0,0.0,0.08,30.01,30.06,3.6,11.0,4.6,2013,8,9,RA,-,-
587,12,2013-08-10,92.0,75.0,84.0,73.0,76.0,0.0,19.0,0.0,0.03,30.08,30.12,2.8,15.0,3.9,2013,8,10,TS,-,-
588,12,2013-08-11,94.0,78.0,86.0,74.0,77.0,0.0,21.0,0.0,0.0,30.09,30.13,4.2,16.0,5.6,2013,8,11, ,-,-
589,12,2013-08-12,96.0,77.0,87.0,74.0,77.0,0.0,22.0,0.0,0.12,30.03,30.07,1.5,18.0,4.7,2013,8,12, ,-,-
590,12,2013-08-13,96.0,77.0,87.0,73.0,77.0,0.0,22.0,0.0,0.0,29.95,29.98,3.5,22.0,4.6,2013,8,13, ,-,-
591,12,2013-08-14,96.0,75.0,86.0,73.0,76.0,0.0,21.0,0.0,0.25,29.9,29.94,3.6,23.0,6.0,2013,8,14,TS TSRA RA,-,-
592,12,2013-08-15,94.0,75.0,85.0,73.0,75.0,0.0,20.0,0.0,0.84,29.95,29.99,2.4,21.0,4.4,2013,8,15,TS TSRA RA HZ,-,-
593,12,2013-08-16,91.0,74.0,83.0,72.0,75.0,0.0,18.0,0.0,0.09,29.96,30.02,2.4,23.0,2.9,2013,8,16, ,-,-
594,12,2013-08-17,88.0,77.0,83.0,75.0,77.0,0.0,18.0,0.0,0.32,30.03,30.07,3.0,14.0,3.5,2013,8,17,TSRA RA,-,-
595,12,2013-08-18,90.0,77.0,84.0,75.0,77.0,0.0,19.0,0.0,0.0,30.06,30.1,4.0,12.0,4.2,2013,8,18,RA,-,-
596,12,2013-08-19,90.0,77.0,84.0,75.0,77.0,0.0,19.0,0.0,0.44,30.01,30.06,4.9,14.0,5.8,2013,8,19,RA,-,-
597,12,2013-08-20,91.0,76.0,84.0,74.0,77.0,0.0,19.0,0.0,0.0,30.03,30.08,4.3,12.0,4.4,2013,8,20, ,-,-
598,12,2013-08-21,90.0,77.0,84.0,75.0,77.0,0.0,19.0,0.0,0.05,30.08,30.13,4.5,10.0,4.7,2013,8,21,TSRA RA,-,-
599,12,2013-08-22,83.0,75.0,79.0,73.0,75.0,0.0,14.0,0.0,0.4,30.04,30.09,1.6,11.0,4.3,2013,8,22,TS TSRA RA,-,-
600,12,2013-08-23,85.0,76.0,81.0,75.0,76.0,0.0,16.0,0.0,0.91,29.99,30.03,1.7,9.0,2.2,2013,8,23,TSRA RA,-,-
601,12,2013-08-24,86.0,76.0,81.0,73.0,75.0,0.0,16.0,0.0,0.03,30.04,30.1,3.1,5.0,3.7,2013,8,24,RA,-,-
602,12,2013-08-25,86.0,75.0,81.0,72.0,74.0,0.0,16.0,0.0,0.17,30.12,30.18,7.7,5.0,8.0,2013,8,25,RA,-,-
603,12,2013-08-26,87.0,76.0,82.0,72.0,75.0,0.0,17.0,0.0,0.17,30.1,30.14,7.3,6.0,7.7,2013,8,26,RA,-,-
604,12,2013-08-27,87.0,75.0,81.0,69.0,73.0,0.0,16.0,0.0,0.0,30.03,30.06,3.7,8.0,4.3,2013,8,27, ,-,-
605,12,2013-08-28,88.0,72.0,80.0,68.0,72.0,0.0,15.0,0.0,0.0,29.99,30.03,3.5,16.0,3.8,2013,8,28,HZ,-,-
606,12,2013-08-29,94.0,72.0,83.0,69.0,73.0,0.0,18.0,0.0,0.0,29.94,29.98,2.8,27.0,5.0,2013,8,29, ,-,-
607,12,2013-08-30,94.0,76.0,85.0,72.0,75.0,0.0,20.0,0.0,0.91,29.89,29.93,0.8,21.0,4.6,2013,8,30, ,-,-
608,12,2013-08-31,93.0,74.0,84.0,72.0,74.0,0.0,19.0,0.0,0.48,29.88,29.93,1.0,18.0,2.9,2013,8,31,TS BR,-,-
609,12,2013-09-01,93.0,75.0,84.0,72.0,75.0,0.0,19.0,0.0,0.93,29.9,29.94,3.2,22.0,6.3,2013,9,1,TSRA RA,-,-
610,12,2013-09-02,92.0,74.0,83.0,73.0,75.0,0.0,18.0,0.0,0.31,29.91,29.95,3.3,22.0,4.9,2013,9,2,TS TSRA RA,-,-
611,12,2013-09-03,92.0,76.0,84.0,73.0,76.0,0.0,19.0,0.0,0.0,29.91,29.96,3.7,23.0,5.0,2013,9,3, ,-,-
612,12,2013-09-04,93.0,76.0,85.0,72.0,76.0,0.0,20.0,0.0,0.0,29.98,30.04,1.7,16.0,3.1,2013,9,4, ,-,-
613,12,2013-09-05,93.0,77.0,85.0,74.0,77.0,0.0,20.0,0.0,0.01,30.01,30.06,0.6,28.0,2.1,2013,9,5,TS RA,-,-
614,12,2013-09-06,90.0,75.0,83.0,73.0,75.0,0.0,18.0,0.0,0.0,30.0,30.04,0.7,9.0,3.5,2013,9,6,TS,-,-
615,12,2013-09-07,89.0,73.0,81.0,70.0,74.0,0.0,16.0,0.0,0.0,29.96,30.01,5.3,4.0,6.5,2013,9,7, ,-,-
616,12,2013-09-08,88.0,71.0,80.0,68.0,72.0,0.0,15.0,0.0,0.0,29.93,29.97,3.4,5.0,3.7,2013,9,8, ,-,-
617,12,2013-09-09,88.0,71.0,80.0,69.0,72.0,0.0,15.0,0.0,0.0,29.98,30.03,3.7,9.0,3.8,2013,9,9,BR,-,-
618,12,2013-09-10,88.0,74.0,81.0,69.0,73.0,0.0,16.0,0.0,0.37,30.06,30.11,6.9,8.0,7.0,2013,9,10, ,-,-
619,12,2013-09-11,89.0,73.0,81.0,72.0,74.0,0.0,16.0,0.0,0.01,30.05,30.09,5.4,7.0,5.7,2013,9,11,TSRA BR VCTS,-,-
620,12,2013-09-12,88.0,73.0,81.0,71.0,74.0,0.0,16.0,0.0,0.22,29.95,29.98,1.8,7.0,3.2,2013,9,12,TS RA,-,-
621,12,2013-09-13,93.0,72.0,83.0,69.0,73.0,0.0,18.0,0.0,0.77,29.82,29.85,1.8,20.0,3.7,2013,9,13,RA,-,-
622,12,2013-09-14,93.0,74.0,84.0,72.0,75.0,0.0,19.0,0.0,0.07,29.84,29.91,0.2,15.0,2.6,2013,9,14,TS RA BR HZ VCTS,-,-
623,12,2013-09-15,90.0,74.0,82.0,73.0,76.0,0.0,17.0,0.0,0.01,30.01,30.06,3.2,12.0,3.7,2013,9,15,BR,-,-
624,12,2013-09-16,90.0,74.0,82.0,73.0,76.0,0.0,17.0,0.0,0.0,30.03,30.06,3.0,10.0,3.3,2013,9,16, ,-,-
625,12,2013-09-17,87.0,74.0,81.0,73.0,75.0,0.0,16.0,0.0,0.33,30.01,30.07,6.4,6.0,6.7,2013,9,17,RA BR,-,-
626,12,2013-09-18,83.0,74.0,79.0,70.0,73.0,0.0,14.0,0.0,1.23,30.03,30.08,10.0,6.0,10.8,2013,9,18,TSRA RA BR,-,-
627,12,2013-09-19,85.0,73.0,79.0,69.0,73.0,0.0,14.0,0.0,0.05,30.02,30.06,5.1,8.0,5.9,2013,9,19,RA,-,-
628,12,2013-09-20,85.0,70.0,78.0,68.0,71.0,0.0,13.0,0.0,0.0,29.98,30.01,2.7,8.0,3.1,2013,9,20, ,-,-
629,12,2013-09-21,89.0,69.0,79.0,68.0,71.0,0.0,14.0,0.0,0.77,29.83,29.85,3.0,18.0,4.0,2013,9,21, ,-,-
630,12,2013-09-22,84.0,74.0,79.0,71.0,73.0,0.0,14.0,0.0,0.18,29.74,29.79,5.5,24.0,6.2,2013,9,22,RA BR,-,-
631,12,2013-09-23,82.0,74.0,78.0,72.0,73.0,0.0,13.0,0.0,1.94,29.86,29.93,0.6,9.0,1.2,2013,9,23,RA,-,-
632,12,2013-09-24,83.0,74.0,79.0,73.0,74.0,0.0,14.0,0.0,0.44,29.86,29.9,2.1,3.0,3.4,2013,9,24,RA BR,-,-
633,12,2013-09-25,84.0,75.0,80.0,73.0,75.0,0.0,15.0,0.0,0.13,29.75,29.79,3.8,27.0,4.4,2013,9,25,RA BR,-,-
634,12,2013-09-26,79.0,71.0,75.0,70.0,72.0,0.0,10.0,0.0,0.2,29.78,29.84,5.3,36.0,5.5,2013,9,26,RA BR,-,-
635,12,2013-09-27,80.0,69.0,75.0,67.0,70.0,0.0,10.0,0.0,0.12,29.91,29.96,9.6,2.0,10.5,2013,9,27,RA BR,-,-
636,12,2013-09-28,79.0,72.0,76.0,67.0,70.0,0.0,11.0,0.0,0.03,29.99,30.04,10.3,4.0,10.4,2013,9,28,RA,-,-
637,12,2013-09-29,82.0,70.0,76.0,67.0,70.0,0.0,11.0,0.0,0.51,29.96,30.01,7.3,4.0,8.4,2013,9,29,RA BR,-,-
638,12,2013-09-30,81.0,69.0,75.0,64.0,68.0,0.0,10.0,0.0,0.0,29.96,30.01,5.1,6.0,5.3,2013,9,30, ,-,-
639,12,2013-10-01,81.0,67.0,74.0,63.0,67.0,0.0,9.0,0.0,0.0,30.02,30.08,4.4,5.0,4.8,2013,10,1, ,-,-
640,12,2013-10-02,82.0,64.0,73.0,64.0,68.0,0.0,8.0,0.0,0.0,30.04,30.09,3.6,5.0,4.0,2013,10,2, ,-,-
641,12,2013-10-03,84.0,68.0,76.0,70.0,72.0,0.0,11.0,0.0,0.0,30.03,30.07,4.7,5.0,5.0,2013,10,3,BR,-,-
642,12,2013-10-04,87.0,70.0,79.0,71.0,73.0,0.0,14.0,0.0,0.0,30.03,30.08,3.6,8.0,3.7,2013,10,4, ,-,-
643,12,2013-10-05,86.0,70.0,78.0,71.0,73.0,0.0,13.0,0.0,0.0,30.01,30.05,4.6,6.0,4.7,2013,10,5,BR,-,-
644,12,2013-10-06,87.0,72.0,80.0,72.0,74.0,0.0,15.0,0.0,1.47,29.91,29.94,3.7,12.0,4.2,2013,10,6,RA BR,-,-
645,12,2013-10-07,88.0,73.0,81.0,72.0,74.0,0.0,16.0,0.0,0.8,29.78,29.82,2.3,11.0,4.0,2013,10,7,RA BR,-,-
646,12,2013-10-08,82.0,66.0,74.0,69.0,71.0,0.0,9.0,0.0,1.68,29.83,29.9,8.8,1.0,9.3,2013,10,8,RA BR,-,-
647,12,2013-10-09,74.0,62.0,68.0,61.0,63.0,0.0,3.0,0.0,0.0,30.0,30.05,6.1,35.0,6.1,2013,10,9,BR,-,-
648,12,2013-10-10,83.0,63.0,73.0,61.0,65.0,0.0,8.0,0.0,0.0,29.99,30.04,2.4,33.0,3.2,2013,10,10, ,-,-
649,12,2013-10-11,85.0,62.0,74.0,61.0,65.0,0.0,9.0,0.0,0.0,29.95,29.99,3.1,32.0,3.2,2013,10,11, ,-,-
650,12,2013-10-12,86.0,62.0,74.0,60.0,65.0,0.0,9.0,0.0,0.0,29.96,30.01,2.3,34.0,2.6,2013,10,12,BR,-,-
651,12,2013-10-13,86.0,63.0,75.0,63.0,67.0,0.0,10.0,0.0,0.0,30.01,30.06,4.0,4.0,4.9,2013,10,13, ,-,-
652,12,2013-10-14,78.0,68.0,73.0,66.0,68.0,0.0,8.0,0.0,0.01,30.0,30.04,9.1,35.0,9.5,2013,10,14,RA BR,-,-
653,12,2013-10-15,74.0,69.0,72.0,67.0,68.0,0.0,7.0,0.0,0.37,29.94,29.99,9.2,1.0,9.8,2013,10,15,RA BR,-,-
654,12,2013-10-16,82.0,67.0,75.0,67.0,69.0,0.0,10.0,0.0,0.0,29.93,29.97,4.1,3.0,5.1,2013,10,16, ,-,-
655,12,2013-10-17,87.0,66.0,77.0,67.0,70.0,0.0,12.0,0.0,0.0,29.91,29.95,1.0,10.0,2.0,2013,10,17,BR,-,-
656,12,2013-10-18,89.0,68.0,79.0,69.0,72.0,0.0,14.0,0.0,0.0,29.9,29.95,3.3,19.0,4.3,2013,10,18, ,-,-
657,12,2013-10-19,89.0,72.0,81.0,71.0,74.0,0.0,16.0,0.0,0.01,29.88,29.92,2.4,23.0,4.6,2013,10,19,RA,-,-
658,12,2013-10-20,79.0,69.0,74.0,63.0,67.0,0.0,9.0,0.0,0.04,29.91,29.97,4.6,1.0,5.5,2013,10,20, ,-,-
659,12,2013-10-21,81.0,71.0,76.0,70.0,72.0,0.0,11.0,0.0,0.11,29.95,30.0,5.6,4.0,6.0,2013,10,21,RA,-,-
660,12,2013-10-22,80.0,70.0,75.0,71.0,72.0,0.0,10.0,0.0,0.18,29.86,29.89,3.9,3.0,4.2,2013,10,22,RA BR,-,-
661,12,2013-10-23,77.0,61.0,69.0,54.0,60.0,0.0,4.0,0.0,0.12,29.85,29.91,7.3,31.0,7.7,2013,10,23,RA BR,-,-
662,12,2013-10-24,71.0,53.0,62.0,47.0,53.0,3.0,0.0,0.0,0.0,30.09,30.14,4.2,36.0,5.1,2013,10,24, ,-,-
663,12,2013-10-25,74.0,51.0,63.0,48.0,55.0,2.0,0.0,0.0,0.0,30.17,30.23,3.9,36.0,4.7,2013,10,25, ,-,-
664,12,2013-10-26,72.0,51.0,62.0,51.0,55.0,3.0,0.0,0.0,0.0,30.16,30.2,3.4,2.0,4.6,2013,10,26, ,-,-
665,12,2013-10-27,73.0,48.0,61.0,47.0,53.0,4.0,0.0,0.0,0.0,30.09,30.14,1.0,3.0,1.7,2013,10,27,BR,-,-
666,12,2013-10-28,77.0,54.0,66.0,55.0,59.0,0.0,1.0,0.0,0.0,30.14,30.19,2.7,5.0,3.1,2013,10,28,BR,-,-
667,12,2013-10-29,78.0,58.0,68.0,60.0,63.0,0.0,3.0,0.0,0.0,30.19,30.25,5.4,4.0,5.9,2013,10,29,BR,-,-
668,12,2013-10-30,79.0,59.0,69.0,62.0,65.0,0.0,4.0,0.0,0.0,30.19,30.22,4.7,5.0,5.1,2013,10,30, ,-,-
669,12,2013-10-31,84.0,65.0,75.0,65.0,69.0,0.0,10.0,0.0,0.0,30.05,30.08,5.3,16.0,5.6,2013,10,31, ,-,-
670,12,2013-11-01,85.0,70.0,78.0,67.0,71.0,0.0,13.0,0.0,0.01,29.86,29.9,9.8,21.0,10.3,2013,11,1,RA,-,-
671,12,2013-11-02,77.0,55.0,66.0,61.0,63.0,0.0,1.0,0.0,1.68,29.83,29.89,3.7,30.0,4.7,2013,11,2,RA BR,-,-
672,12,2013-11-03,72.0,53.0,63.0,47.0,55.0,2.0,0.0,0.0,0.0,30.04,30.11,8.4,2.0,9.6,2013,11,3, ,-,-
673,12,2013-11-04,75.0,58.0,67.0,56.0,61.0,0.0,2.0,0.0,0.02,30.19,30.24,12.1,4.0,13.2,2013,11,4,RA BR,-,-
674,12,2013-11-05,72.0,65.0,69.0,64.0,66.0,0.0,4.0,0.0,0.13,30.19,30.23,13.3,3.0,13.5,2013,11,5,RA,-,-
675,12,2013-11-06,80.0,67.0,74.0,66.0,68.0,0.0,9.0,0.0,0.02,30.11,30.14,6.9,2.0,7.2,2013,11,6,RA BR,-,-
