,station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,codesum,sunrise,sunset
522,10,2013-06-06,78.0,70.0,74.0,73.0,73.0,0.0,9.0,1.88,29.74,29.74,13.2,13.0,15.6,2013,6,6,RA BR,0525,1926
523,10,2013-06-07,89.0,70.0,80.0,70.0,73.0,0.0,15.0,0.06,29.75,29.82,12.9,23.0,13.7,2013,6,7,TSRA RA BR,0525,1926
524,10,2013-06-08,90.0,73.0,82.0,71.0,74.0,0.0,17.0,0.0,29.98,30.01,5.4,18.0,8.1,2013,6,8,BR,0525,1927
525,10,2013-06-09,89.0,75.0,82.0,72.0,75.0,0.0,17.0,0.06,30.06,30.09,8.1,16.0,9.1,2013,6,9, ,0525,1927
526,10,2013-06-10,89.0,76.0,83.0,73.0,75.0,0.0,18.0,0.02,30.04,30.06,8.1,17.0,8.4,2013,6,10,RA,0525,1927
527,10,2013-06-11,92.0,75.0,84.0,71.0,75.0,0.0,19.0,0.0,30.03,30.04,6.3,22.0,7.4,2013,6,11, ,0525,1928
528,10,2013-06-12,96.0,74.0,85.0,71.0,75.0,0.0,20.0,0.0,30.0,30.02,4.3,23.0,6.4,2013,6,12, ,0525,1928
529,10,2013-06-13,96.0,77.0,87.0,73.0,77.0,0.0,22.0,0.0,29.91,29.93,8.6,24.0,9.2,2013,6,13, ,0525,1929
530,10,2013-06-14,91.0,72.0,82.0,73.0,75.0,0.0,17.0,1.34,29.85,29.87,5.2,22.0,10.8,2013,6,14,TS TSRA BR HZ,0525,1929
531,10,2013-06-15,87.0,76.0,82.0,67.0,71.0,0.0,17.0,0.0,30.0,30.04,11.5,10.0,11.7,2013,6,15, ,0525,1929
532,10,2013-06-16,87.0,75.0,81.0,69.0,73.0,0.0,16.0,0.0,30.07,30.09,8.5,11.0,9.2,2013,6,16, ,0525,1930
533,10,2013-06-17,92.0,78.0,85.0,73.0,76.0,0.0,20.0,0.0,30.01,30.02,6.6,15.0,8.1,2013,6,17, ,0525,1930
534,10,2013-06-18,94.0,73.0,84.0,70.0,74.0,0.0,19.0,0.0,29.96,29.98,10.5,24.0,10.7,2013,6,18, ,0525,1930
535,10,2013-06-19,92.0,76.0,84.0,70.0,74.0,0.0,19.0,1.01,29.96,29.99,4.1,22.0,8.5,2013,6,19,TSRA,0525,1931
536,10,2013-06-20,89.0,70.0,80.0,72.0,75.0,0.0,15.0,1.69,30.03,30.06,3.5,5.0,8.3,2013,6,20,TS TSRA BR,0525,1931
537,10,2013-06-21,88.0,74.0,81.0,72.0,74.0,0.0,16.0,0.07,30.08,30.1,5.5,3.0,7.1,2013,6,21,RA,0526,1931
538,10,2013-06-22,85.0,74.0,80.0,72.0,74.0,0.0,15.0,0.61,30.08,30.11,4.0,14.0,5.9,2013,6,22,TSRA,0526,1931
539,10,2013-06-23,90.0,75.0,83.0,72.0,75.0,0.0,18.0,0.0,30.09,30.13,5.1,12.0,6.8,2013,6,23, ,0526,1932
540,10,2013-06-24,89.0,78.0,84.0,73.0,75.0,0.0,19.0,0.06,30.14,30.16,7.3,14.0,8.6,2013,6,24,RA,0526,1932
541,10,2013-06-25,91.0,77.0,84.0,72.0,75.0,0.0,19.0,0.0,30.1,30.11,5.9,13.0,7.9,2013,6,25,TS VCTS,0527,1932
542,10,2013-06-26,92.0,75.0,84.0,72.0,75.0,0.0,19.0,0.08,30.03,30.05,4.6,19.0,8.5,2013,6,26,TS,0527,1932
543,10,2013-06-27,93.0,72.0,83.0,72.0,75.0,0.0,18.0,0.01,29.95,29.97,5.9,21.0,8.0,2013,6,27,RA VCTS,0527,1932
544,10,2013-06-28,92.0,78.0,85.0,72.0,75.0,0.0,20.0,0.07,29.86,29.86,10.5,24.0,11.4,2013,6,28,VCTS,0528,1932
545,10,2013-06-29,86.0,77.0,82.0,72.0,75.0,0.0,17.0,0.24,29.77,29.79,10.9,21.0,11.3,2013,6,29,RA,0528,1932
546,10,2013-06-30,90.0,75.0,83.0,73.0,75.0,0.0,18.0,0.24,29.8,29.82,10.2,18.0,11.4,2013,6,30,TSRA,0528,1932
547,10,2013-07-01,84.0,73.0,79.0,72.0,74.0,0.0,14.0,0.67,29.88,29.92,11.2,18.0,11.7,2013,7,1,TSRA RA BR,0529,1932
548,10,2013-07-02,88.0,73.0,81.0,72.0,74.0,0.0,16.0,0.1,30.02,30.05,9.8,15.0,10.5,2013,7,2,RA VCTS,0529,1932
549,10,2013-07-03,88.0,74.0,81.0,73.0,75.0,0.0,16.0,0.05,30.08,30.11,10.4,14.0,11.2,2013,7,3,TS,0529,1932
550,10,2013-07-04,90.0,73.0,82.0,72.0,75.0,0.0,17.0,0.09,30.11,30.13,11.6,14.0,12.3,2013,7,4,TS RA BR,0530,1932
551,10,2013-07-05,90.0,75.0,83.0,72.0,75.0,0.0,18.0,0.0,30.12,30.14,12.6,12.0,12.7,2013,7,5, ,0530,1932
552,10,2013-07-06,89.0,76.0,83.0,72.0,75.0,0.0,18.0,0.0,30.09,30.12,12.3,13.0,12.6,2013,7,6, ,0531,1932
553,10,2013-07-07,89.0,76.0,83.0,72.0,75.0,0.0,18.0,0.0,30.1,30.13,9.0,12.0,9.4,2013,7,7, ,0531,1932
554,10,2013-07-08,90.0,77.0,84.0,72.0,76.0,0.0,19.0,0.0,30.12,30.15,7.3,12.0,7.9,2013,7,8, ,0532,1932
555,10,2013-07-09,91.0,77.0,84.0,72.0,75.0,0.0,19.0,0.0,30.12,30.14,5.9,13.0,6.8,2013,7,9, ,0532,1932
556,10,2013-07-10,90.0,77.0,84.0,71.0,75.0,0.0,19.0,0.0,30.03,30.05,7.8,14.0,8.7,2013,7,10, ,0533,1931
557,10,2013-07-11,92.0,74.0,83.0,72.0,75.0,0.0,18.0,0.19,29.95,29.96,7.4,18.0,9.0,2013,7,11,TSRA BR,0533,1931
558,10,2013-07-12,86.0,75.0,81.0,73.0,74.0,0.0,16.0,0.02,29.89,29.92,6.5,19.0,7.5,2013,7,12,RA VCTS,0534,1931
559,10,2013-07-13,86.0,71.0,79.0,72.0,73.0,0.0,14.0,1.39,29.91,29.96,3.3,17.0,6.4,2013,7,13,TSRA RA BR,0534,1931
560,10,2013-07-14,86.0,72.0,79.0,71.0,74.0,0.0,14.0,0.4,30.03,30.07,8.3,12.0,9.1,2013,7,14, ,0535,1930
561,10,2013-07-15,87.0,76.0,82.0,74.0,76.0,0.0,17.0,0.15,30.1,30.13,8.9,7.0,10.3,2013,7,15,TS RA BR,0535,1930
562,10,2013-07-16,88.0,77.0,83.0,73.0,76.0,0.0,18.0,0.15,30.16,30.18,9.8,7.0,10.1,2013,7,16, ,0536,1930
563,10,2013-07-17,89.0,78.0,84.0,72.0,75.0,0.0,19.0,0.0,30.14,30.16,8.0,8.0,9.0,2013,7,17, ,0536,1929
564,10,2013-07-18,88.0,77.0,83.0,72.0,75.0,0.0,18.0,0.0,30.09,30.11,5.8,11.0,6.9,2013,7,18, ,0537,1929
565,10,2013-07-19,89.0,75.0,82.0,71.0,74.0,0.0,17.0,0.56,30.06,30.09,7.6,19.0,8.3,2013,7,19, ,0537,1929
566,10,2013-07-20,87.0,74.0,81.0,71.0,73.0,0.0,16.0,0.11,30.05,30.07,6.1,19.0,7.4,2013,7,20,RA,0538,1928
567,10,2013-07-21,91.0,73.0,82.0,73.0,75.0,0.0,17.0,0.08,30.03,30.06,6.5,22.0,8.0,2013,7,21,RA,0539,1928
568,10,2013-07-22,91.0,75.0,83.0,73.0,75.0,0.0,18.0,0.17,30.05,30.06,9.0,23.0,9.3,2013,7,22,TSRA RA BR,0539,1927
569,10,2013-07-23,89.0,74.0,82.0,73.0,75.0,0.0,17.0,0.04,29.96,29.98,10.0,24.0,10.6,2013,7,23,RA,0540,1927
570,10,2013-07-24,88.0,73.0,81.0,72.0,74.0,0.0,16.0,0.17,29.85,29.87,9.7,25.0,10.0,2013,7,24,RA BR,0540,1926
571,10,2013-07-25,91.0,73.0,82.0,71.0,74.0,0.0,17.0,0.0,29.86,29.9,7.4,26.0,8.2,2013,7,25, ,0541,1926
572,10,2013-07-26,90.0,76.0,83.0,74.0,76.0,0.0,18.0,0.0,29.95,29.98,3.0,10.0,5.8,2013,7,26, ,0542,1925
573,10,2013-07-27,92.0,73.0,83.0,74.0,76.0,0.0,18.0,2.13,29.93,29.95,1.7,16.0,6.4,2013,7,27,TSRA BR,0542,1924
574,10,2013-07-28,91.0,76.0,84.0,72.0,75.0,0.0,19.0,0.03,29.95,29.99,2.5,20.0,5.6,2013,7,28, ,0543,1924
575,10,2013-07-29,93.0,73.0,83.0,72.0,75.0,0.0,18.0,0.0,30.06,30.09,6.9,16.0,8.2,2013,7,29, ,0543,1923
576,10,2013-07-30,91.0,78.0,85.0,74.0,76.0,0.0,20.0,0.01,30.11,30.14,3.1,16.0,5.9,2013,7,30,TSRA RA,0544,1923
577,10,2013-07-31,92.0,72.0,82.0,73.0,75.0,0.0,17.0,1.6,30.06,30.08,5.1,17.0,6.4,2013,7,31,TS TSRA RA BR,0545,1922
578,10,2013-08-01,90.0,73.0,82.0,72.0,74.0,0.0,17.0,0.15,29.97,30.01,5.2,18.0,8.0,2013,8,1,TS,0545,1921
579,10,2013-08-02,92.0,74.0,83.0,72.0,75.0,0.0,18.0,0.0,29.98,30.0,5.4,15.0,7.5,2013,8,2, ,0546,1920
580,10,2013-08-03,89.0,75.0,82.0,75.0,77.0,0.0,17.0,0.02,29.99,30.02,4.0,22.0,6.2,2013,8,3,RA,0546,1920
581,10,2013-08-04,95.0,76.0,86.0,73.0,77.0,0.0,21.0,0.0,29.97,29.99,6.7,26.0,7.5,2013,8,4,RA,0547,1919
582,10,2013-08-05,94.0,79.0,87.0,75.0,78.0,0.0,22.0,0.0,29.94,29.96,2.6,6.0,7.1,2013,8,5, ,0548,1918
583,10,2013-08-06,91.0,80.0,86.0,75.0,78.0,0.0,21.0,0.0,29.93,29.96,9.6,10.0,9.9,2013,8,6,BR,0548,1917
584,10,2013-08-07,89.0,80.0,85.0,75.0,77.0,0.0,20.0,0.0,29.96,29.98,9.6,9.0,9.8,2013,8,7, ,0549,1917
585,10,2013-08-08,89.0,78.0,84.0,75.0,77.0,0.0,19.0,0.4,29.97,30.01,6.6,13.0,8.5,2013,8,8,RA,0549,1916
586,10,2013-08-09,90.0,79.0,85.0,75.0,77.0,0.0,20.0,0.07,30.03,30.05,5.4,12.0,7.4,2013,8,9,RA,0550,1915
587,10,2013-08-10,92.0,79.0,86.0,74.0,77.0,0.0,21.0,0.0,30.1,30.11,6.6,14.0,8.1,2013,8,10,TS,0551,1914
588,10,2013-08-11,93.0,79.0,86.0,73.0,77.0,0.0,21.0,0.0,30.09,30.12,6.7,16.0,8.6,2013,8,11, ,0551,1913
589,10,2013-08-12,95.0,78.0,87.0,74.0,77.0,0.0,22.0,0.1,30.04,30.06,2.3,16.0,7.6,2013,8,12,TS RA,0552,1912
590,10,2013-08-13,95.0,77.0,86.0,72.0,76.0,0.0,21.0,0.0,29.96,29.98,5.4,23.0,6.9,2013,8,13, ,0552,1911
591,10,2013-08-14,96.0,73.0,85.0,73.0,76.0,0.0,20.0,1.65,29.91,29.94,5.0,22.0,7.5,2013,8,14,BR,0553,1910
592,10,2013-08-15,94.0,74.0,84.0,73.0,75.0,0.0,19.0,0.82,29.95,29.98,5.0,16.0,8.0,2013,8,15,TS,0554,1909
593,10,2013-08-16,88.0,75.0,82.0,73.0,75.0,0.0,17.0,0.01,29.98,30.01,3.8,19.0,5.8,2013,8,16,RA,0554,1908
594,10,2013-08-17,87.0,75.0,81.0,74.0,77.0,0.0,16.0,0.1,30.03,30.06,4.5,14.0,7.2,2013,8,17,RA BR VCTS,0555,1907
595,10,2013-08-18,91.0,75.0,83.0,75.0,77.0,0.0,18.0,0.01,30.06,30.09,7.8,10.0,8.5,2013,8,18, ,0555,1906
596,10,2013-08-19,91.0,79.0,85.0,75.0,77.0,0.0,20.0,0.07,30.03,30.05,7.0,13.0,8.9,2013,8,19,TS,0556,1905
597,10,2013-08-20,91.0,78.0,85.0,74.0,77.0,0.0,20.0,0.01,30.04,30.07,5.8,12.0,6.9,2013,8,20,RA,0556,1904
598,10,2013-08-21,88.0,80.0,84.0,75.0,77.0,0.0,19.0,0.08,30.09,30.12,6.9,9.0,7.7,2013,8,21,TS RA,0557,1903
599,10,2013-08-22,82.0,73.0,78.0,73.0,75.0,0.0,13.0,0.29,30.06,30.08,5.7,7.0,8.1,2013,8,22,TS TSRA BR,0558,1902
600,10,2013-08-23,83.0,75.0,79.0,75.0,76.0,0.0,14.0,0.33,30.0,30.02,2.2,5.0,4.9,2013,8,23,RA BR,0558,1860
601,10,2013-08-24,84.0,74.0,79.0,74.0,75.0,0.0,14.0,0.05,30.06,30.09,5.0,4.0,6.8,2013,8,24,RA,0559,1859
602,10,2013-08-25,84.0,75.0,80.0,72.0,75.0,0.0,15.0,0.04,30.14,30.17,12.3,4.0,13.2,2013,8,25, ,0559,1858
603,10,2013-08-26,87.0,73.0,80.0,72.0,74.0,0.0,15.0,0.15,30.11,30.13,9.0,3.0,10.8,2013,8,26, ,0560,1857
604,10,2013-08-27,86.0,76.0,81.0,69.0,73.0,0.0,16.0,0.02,30.03,30.05,5.7,8.0,7.9,2013,8,27,RA,0601,1855
605,10,2013-08-28,89.0,73.0,81.0,67.0,72.0,0.0,16.0,0.0,30.0,30.02,5.7,16.0,7.2,2013,8,28, ,0601,1854
606,10,2013-08-29,93.0,73.0,83.0,68.0,73.0,0.0,18.0,0.0,29.96,29.97,5.7,24.0,7.6,2013,8,29, ,0602,1853
607,10,2013-08-30,94.0,76.0,85.0,72.0,75.0,0.0,20.0,0.0,29.91,29.93,2.3,19.0,6.2,2013,8,30,TS,0602,1852
608,10,2013-08-31,93.0,74.0,84.0,72.0,75.0,0.0,19.0,0.35,29.9,29.92,1.6,14.0,4.9,2013,8,31,TSRA,0603,1851
609,10,2013-09-01,92.0,75.0,84.0,72.0,75.0,0.0,19.0,0.0,29.91,29.94,6.3,18.0,8.5,2013,9,1, ,0603,1850
610,10,2013-09-02,92.0,75.0,84.0,72.0,75.0,0.0,19.0,0.01,29.92,29.94,5.3,24.0,6.8,2013,9,2,RA,0604,1848
611,10,2013-09-03,91.0,76.0,84.0,73.0,76.0,0.0,19.0,0.0,29.92,29.95,6.0,23.0,7.8,2013,9,3, ,0604,1847
612,10,2013-09-04,93.0,76.0,85.0,72.0,75.0,0.0,20.0,0.18,30.0,30.03,2.9,16.0,5.6,2013,9,4,TS,0605,1846
613,10,2013-09-05,94.0,75.0,85.0,73.0,76.0,0.0,20.0,0.08,30.03,30.06,2.0,20.0,5.5,2013,9,5, ,0606,1845
614,10,2013-09-06,90.0,73.0,82.0,73.0,75.0,0.0,17.0,0.09,30.01,30.03,1.1,23.0,4.4,2013,9,6,TSRA,0606,1844
615,10,2013-09-07,89.0,72.0,81.0,70.0,73.0,0.0,16.0,0.0,29.98,30.0,7.9,2.0,9.4,2013,9,7, ,0607,1842
616,10,2013-09-08,89.0,73.0,81.0,68.0,72.0,0.0,16.0,0.0,29.93,29.96,4.5,5.0,7.2,2013,9,8, ,0607,1841
617,10,2013-09-09,89.0,74.0,82.0,68.0,73.0,0.0,17.0,0.0,29.99,30.02,4.9,8.0,6.8,2013,9,9, ,0608,1840
618,10,2013-09-10,89.0,76.0,83.0,69.0,74.0,0.0,18.0,0.0,30.07,30.1,9.0,7.0,9.4,2013,9,10, ,0608,1839
619,10,2013-09-11,88.0,77.0,83.0,72.0,75.0,0.0,18.0,0.08,30.06,30.08,8.7,5.0,9.4,2013,9,11,RA,0609,1837
620,10,2013-09-12,87.0,75.0,81.0,72.0,75.0,0.0,16.0,0.1,29.96,29.98,2.4,8.0,7.2,2013,9,12,TS RA,0609,1836
621,10,2013-09-13,92.0,74.0,83.0,69.0,74.0,0.0,18.0,0.0,29.83,29.85,3.5,20.0,6.0,2013,9,13, ,0610,1835
622,10,2013-09-14,92.0,75.0,84.0,71.0,74.0,0.0,19.0,0.01,29.85,29.9,1.3,13.0,5.7,2013,9,14,TS TSRA RA,0610,1834
623,10,2013-09-15,91.0,77.0,84.0,72.0,76.0,0.0,19.0,0.0,30.01,30.05,6.1,11.0,7.0,2013,9,15, ,0611,1832
624,10,2013-09-16,90.0,78.0,84.0,73.0,76.0,0.0,19.0,0.23,30.03,30.06,4.1,10.0,6.1,2013,9,16,RA HZ,0612,1831
625,10,2013-09-17,87.0,75.0,81.0,73.0,76.0,0.0,16.0,0.38,30.03,30.05,8.6,4.0,9.4,2013,9,17,TS TSRA RA BR,0612,1830
626,10,2013-09-18,83.0,73.0,78.0,71.0,73.0,0.0,13.0,2.76,30.04,30.07,11.5,5.0,12.3,2013,9,18,TSRA RA BR,0613,1829
627,10,2013-09-19,83.0,74.0,79.0,71.0,73.0,0.0,14.0,0.05,30.03,30.06,4.9,4.0,7.0,2013,9,19,RA,0613,1827
628,10,2013-09-20,86.0,72.0,79.0,68.0,72.0,0.0,14.0,0.0,29.98,30.0,4.1,5.0,5.8,2013,9,20, ,0614,1826
629,10,2013-09-21,88.0,72.0,80.0,68.0,72.0,0.0,15.0,0.0,29.84,29.84,6.0,17.0,7.0,2013,9,21, ,0614,1825
630,10,2013-09-22,83.0,73.0,78.0,71.0,73.0,0.0,13.0,0.18,29.75,29.79,5.9,23.0,6.9,2013,9,22,RA BR,0615,1824
631,10,2013-09-23,82.0,73.0,78.0,72.0,74.0,0.0,13.0,0.03,29.88,29.92,2.0,11.0,3.4,2013,9,23,RA,0615,1822
632,10,2013-09-24,83.0,75.0,79.0,73.0,75.0,0.0,14.0,0.39,29.88,29.89,3.7,4.0,6.2,2013,9,24,RA BR,0616,1821
633,10,2013-09-25,84.0,74.0,79.0,73.0,75.0,0.0,14.0,0.01,29.77,29.78,3.6,28.0,5.1,2013,9,25,RA,0617,1820
634,10,2013-09-26,79.0,71.0,75.0,70.0,72.0,0.0,10.0,0.8,29.8,29.84,8.4,34.0,10.6,2013,9,26,RA BR,0617,1819
635,10,2013-09-27,81.0,69.0,75.0,67.0,70.0,0.0,10.0,0.16,29.92,29.96,14.3,1.0,15.2,2013,9,27,RA,0618,1817
636,10,2013-09-28,78.0,72.0,75.0,67.0,70.0,0.0,10.0,0.16,30.01,30.03,13.4,2.0,13.8,2013,9,28, ,0618,1816
637,10,2013-09-29,83.0,69.0,76.0,66.0,69.0,0.0,11.0,0.0,29.98,30.0,10.6,3.0,11.6,2013,9,29,RA,0619,1815
638,10,2013-09-30,82.0,71.0,77.0,64.0,68.0,0.0,12.0,0.0,29.96,30.0,8.2,4.0,8.7,2013,9,30, ,0619,1814
639,10,2013-10-01,82.0,72.0,77.0,63.0,68.0,0.0,12.0,0.0,30.03,30.07,6.6,4.0,7.1,2013,10,1, ,0620,1812
640,10,2013-10-02,83.0,68.0,76.0,65.0,68.0,0.0,11.0,0.0,30.05,30.08,5.8,4.0,7.8,2013,10,2, ,0621,1811
641,10,2013-10-03,85.0,71.0,78.0,71.0,73.0,0.0,13.0,0.0,30.03,30.06,6.3,4.0,7.3,2013,10,3, ,0621,1810
642,10,2013-10-04,88.0,73.0,81.0,72.0,74.0,0.0,16.0,0.0,30.04,30.07,4.7,5.0,5.3,2013,10,4,MIFG,0622,1809
643,10,2013-10-05,86.0,74.0,80.0,72.0,74.0,0.0,15.0,0.0,30.02,30.04,6.5,4.0,7.1,2013,10,5, ,0622,1808
644,10,2013-10-06,85.0,74.0,80.0,73.0,75.0,0.0,15.0,0.37,29.93,29.93,3.2,12.0,6.4,2013,10,6,RA,0623,1806
645,10,2013-10-07,86.0,76.0,81.0,72.0,74.0,0.0,16.0,0.01,29.8,29.81,4.4,9.0,7.5,2013,10,7,RA BR,0624,1805
646,10,2013-10-08,82.0,65.0,74.0,70.0,71.0,0.0,9.0,0.76,29.85,29.9,16.1,36.0,16.2,2013,10,8,RA DZ BR,0624,1804
647,10,2013-10-09,72.0,61.0,67.0,61.0,63.0,0.0,2.0,0.0,30.02,30.05,9.2,34.0,10.4,2013,10,9,RA DZ BR,0625,1803
648,10,2013-10-10,83.0,63.0,73.0,61.0,65.0,0.0,8.0,0.0,30.01,30.03,2.6,33.0,6.0,2013,10,10, ,0625,1802
649,10,2013-10-11,85.0,65.0,75.0,60.0,65.0,0.0,10.0,0.0,29.96,29.99,5.2,27.0,6.3,2013,10,11, ,0626,1801
650,10,2013-10-12,86.0,67.0,77.0,60.0,66.0,0.0,12.0,0.0,29.98,30.01,1.1,29.0,4.6,2013,10,12, ,0627,1759
651,10,2013-10-13,87.0,66.0,77.0,62.0,67.0,0.0,12.0,0.0,30.03,30.06,4.9,2.0,5.9,2013,10,13, ,0627,1758
652,10,2013-10-14,78.0,68.0,73.0,65.0,68.0,0.0,8.0,0.0,30.01,30.04,14.3,35.0,14.7,2013,10,14,RA BR,0628,1757
653,10,2013-10-15,72.0,69.0,71.0,67.0,68.0,0.0,6.0,0.15,29.96,29.98,16.7,36.0,17.1,2013,10,15,RA BR,0629,1756
654,10,2013-10-16,83.0,67.0,75.0,66.0,69.0,0.0,10.0,0.0,29.93,29.96,7.0,1.0,8.1,2013,10,16, ,0629,1755
655,10,2013-10-17,86.0,69.0,78.0,68.0,71.0,0.0,13.0,0.0,29.92,29.94,2.7,13.0,4.6,2013,10,17, ,0630,1754
656,10,2013-10-18,88.0,72.0,80.0,69.0,73.0,0.0,15.0,0.0,29.91,29.94,6.1,17.0,6.9,2013,10,18, ,0631,1753
657,10,2013-10-19,87.0,74.0,81.0,71.0,74.0,0.0,16.0,0.08,29.89,29.91,3.7,19.0,7.2,2013,10,19, ,0631,1752
658,10,2013-10-20,79.0,69.0,74.0,62.0,67.0,0.0,9.0,0.0,29.93,29.97,9.4,2.0,10.1,2013,10,20,RA,0632,1751
659,10,2013-10-21,82.0,71.0,77.0,70.0,72.0,0.0,12.0,0.0,29.96,29.99,8.1,3.0,8.7,2013,10,21, ,0633,1750
660,10,2013-10-22,80.0,70.0,75.0,71.0,73.0,0.0,10.0,0.45,29.88,29.89,7.7,1.0,8.1,2013,10,22,RA BR,0633,1749
661,10,2013-10-23,77.0,63.0,70.0,53.0,60.0,0.0,5.0,0.03,29.86,29.91,9.5,31.0,9.9,2013,10,23, ,0634,1748
662,10,2013-10-24,70.0,54.0,62.0,44.0,53.0,3.0,0.0,0.0,30.1,30.14,8.4,35.0,10.2,2013,10,24, ,0635,1747
663,10,2013-10-25,75.0,55.0,65.0,47.0,55.0,0.0,0.0,0.0,30.19,30.22,7.9,35.0,9.7,2013,10,25, ,0636,1746
664,10,2013-10-26,73.0,52.0,63.0,50.0,56.0,2.0,0.0,0.0,30.18,30.19,6.4,36.0,7.9,2013,10,26, ,0636,1745
665,10,2013-10-27,75.0,51.0,63.0,48.0,55.0,2.0,0.0,0.0,30.11,30.13,2.2,35.0,5.2,2013,10,27, ,0637,1744
666,10,2013-10-28,78.0,57.0,68.0,56.0,61.0,0.0,3.0,0.0,30.15,30.19,3.6,2.0,4.6,2013,10,28, ,0638,1743
667,10,2013-10-29,86.0,63.0,73.0,61.0,65.0,0.0,8.0,0.0,30.21,30.24,8.2,2.0,9.1,2013,10,29, ,0639,1742
668,10,2013-10-30,79.0,66.0,73.0,63.0,66.0,0.0,8.0,0.0,30.19,30.21,7.1,3.0,8.1,2013,10,30, ,0639,1741
669,10,2013-10-31,84.0,70.0,77.0,66.0,70.0,0.0,12.0,0.0,30.06,30.08,4.6,16.0,6.2,2013,10,31,RA MIFG,0640,1741
670,10,2013-11-01,85.0,72.0,79.0,68.0,71.0,0.0,14.0,0.02,29.88,29.89,11.7,20.0,12.3,2013,11,1,RA BR,0641,1740
671,10,2013-11-02,76.0,60.0,68.0,60.0,64.0,0.0,3.0,1.75,29.85,29.88,5.6,29.0,7.2,2013,11,2,RA BR,0642,1739
672,10,2013-11-03,72.0,56.0,64.0,48.0,55.0,1.0,0.0,0.0,30.06,30.11,12.9,1.0,14.0,2013,11,3, ,0642,1738
673,10,2013-11-04,74.0,58.0,66.0,57.0,60.0,0.0,1.0,0.11,30.2,30.23,16.1,2.0,17.5,2013,11,4,RA BR,0643,1737
674,10,2013-11-05,72.0,64.0,68.0,64.0,65.0,0.0,3.0,0.02,30.2,30.22,18.3,2.0,18.6,2013,11,5,RA BR,0644,1737
675,10,2013-11-06,79.0,67.0,73.0,66.0,68.0,0.0,8.0,0.01,30.12,30.13,10.0,2.0,10.5,2013,11,6,RA BR,0645,1736
676,10,2013-11-07,81.0,68.0,75.0,65.0,67.0,0.0,10.0,0.0,30.01,30.03,5.8,34.0,6.2,2013,11,7,BR,0646,1735
677,10,2013-11-08,71.0,54.0,63.0,48.0,55.0,2.0,0.0,0.0,30.11,30.16,14.6,1.0,16.2,2013,11,8, ,0646,1735
678,10,2013-11-09,76.0,57.0,67.0,57.0,61.0,0.0,2.0,0.0,30.18,30.2,8.9,2.0,10.3,2013,11,9, ,0647,1734
679,10,2013-11-10,77.0,62.0,70.0,60.0,63.0,0.0,5.0,0.0,30.14,30.17,6.0,1.0,6.9,2013,11,10,FG+ BR,0648,1733
680,10,2013-11-11,77.0,60.0,69.0,58.0,62.0,0.0,4.0,0.0,30.14,30.16,6.8,2.0,7.8,2013,11,11, ,0649,1733
681,10,2013-11-12,76.0,62.0,69.0,57.0,62.0,0.0,4.0,0.0,30.07,30.1,7.5,35.0,8.3,2013,11,12,BR,0650,1732
682,10,2013-11-13,62.0,47.0,55.0,39.0,46.0,10.0,0.0,0.0,30.31,30.36,21.5,1.0,21.9,2013,11,13, ,0650,1732
683,10,2013-11-14,67.0,45.0,56.0,49.0,53.0,9.0,0.0,0.0,30.3,30.32,13.3,36.0,14.2,2013,11,14, ,0651,1731
684,10,2013-11-15,68.0,58.0,63.0,60.0,61.0,2.0,0.0,0.05,30.14,30.17,4.5,36.0,6.5,2013,11,15,RA BR,0652,1731
685,10,2013-11-16,76.0,63.0,70.0,63.0,65.0,0.0,5.0,0.0,30.1,30.13,6.3,5.0,7.2,2013,11,16,FG+ BR,0653,1730
686,10,2013-11-17,81.0,68.0,75.0,68.0,70.0,0.0,10.0,0.21,30.04,30.06,2.3,16.0,5.2,2013,11,17,RA BR,0654,1730
687,10,2013-11-18,80.0,70.0,75.0,70.0,71.0,0.0,10.0,0.24,29.94,29.96,4.3,25.0,5.3,2013,11,18,RA BR,0655,1729
688,10,2013-11-19,74.0,58.0,66.0,52.0,58.0,0.0,1.0,0.0,29.96,30.0,14.9,1.0,15.7,2013,11,19, ,0655,1729
689,10,2013-11-20,71.0,62.0,67.0,60.0,62.0,0.0,2.0,0.01,30.08,30.11,14.9,3.0,15.0,2013,11,20,RA BR,0656,1728
690,10,2013-11-21,76.0,64.0,70.0,63.0,65.0,0.0,5.0,0.0,30.19,30.23,11.8,2.0,12.2,2013,11,21,BR HZ,0657,1728
691,10,2013-11-22,78.0,65.0,72.0,64.0,67.0,0.0,7.0,0.13,30.19,30.2,4.4,5.0,7.2,2013,11,22,RA FG+ BR,0658,1728
692,10,2013-11-23,81.0,62.0,72.0,62.0,65.0,0.0,7.0,0.0,30.06,30.09,3.0,33.0,5.2,2013,11,23, ,0659,1727
693,10,2013-11-24,66.0,54.0,60.0,45.0,52.0,5.0,0.0,0.0,30.19,30.25,17.4,2.0,19.0,2013,11,24, ,0660,1727
694,10,2013-11-25,70.0,50.0,60.0,52.0,56.0,5.0,0.0,0.0,30.25,30.26,9.2,5.0,11.7,2013,11,25, ,0700,1727
695,10,2013-11-26,76.0,66.0,71.0,66.0,68.0,0.0,6.0,1.05,29.89,29.88,9.9,16.0,11.1,2013,11,26,RA BR,0701,1727
