,store_nbr,item_nbr,cool,heat,preciptotal,snowfall,is_holiday
78937,30,65,5.0,0.0,0.0,0.0,1
78938,30,13,1.0,0.0,0.05,0.0,0
78939,30,13,3.0,0.0,0.0,0.0,0
78940,30,13,9.0,0.0,0.01,0.0,0
78941,30,13,5.0,0.0,0.7,0.0,0
78942,30,16,5.0,0.0,0.7,0.0,0
78943,30,65,5.0,0.0,0.7,0.0,0
78944,30,13,1.0,0.0,0.0,0.0,0
78945,30,16,1.0,0.0,0.0,0.0,0
78946,30,16,1.0,0.0,0.0,0.0,1
78947,30,13,2.0,0.0,0.33,0.0,1
78948,30,16,2.0,0.0,0.33,0.0,1
78949,30,13,0.0,0.0,0.22,0.0,0
78950,30,16,0.0,0.0,0.22,0.0,0
78951,30,65,0.0,0.0,0.22,0.0,0
78952,30,13,2.0,0.0,0.0,0.0,0
78953,30,13,5.0,0.0,0.0,0.0,0
78954,30,65,5.0,0.0,0.0,0.0,0
78955,30,13,13.0,0.0,0.0,0.0,0
78956,30,16,14.0,0.0,0.0,0.0,0
78957,30,13,13.0,0.0,0.0,0.0,1
78958,30,65,13.0,0.0,0.0,0.0,1
78959,30,13,10.0,0.0,0.15,0.0,1
78960,30,13,12.0,0.0,0.0,0.0,0
78961,30,16,12.0,0.0,0.0,0.0,0
78962,30,16,8.0,0.0,0.0,0.0,0
78963,30,16,14.0,0.0,0.0,0.0,0
78964,30,65,15.0,0.0,0.0,0.0,0
78965,30,13,6.0,0.0,0.0,0.0,1
78966,30,65,6.0,0.0,0.0,0.0,1
78967,30,65,10.0,0.0,0.0,0.0,1
78968,30,65,10.0,0.0,0.41,0.0,1
78969,30,65,7.0,0.0,0.0,0.0,0
78970,30,65,2.0,0.0,0.19,0.0,0
78971,30,65,0.0,4.0,0.26,0.0,1
78972,30,65,0.0,4.0,0.0,0.0,1
78973,30,65,10.0,0.0,0.0,0.0,0
78974,30,65,0.0,6.0,0.19,0.0,0
78975,30,65,0.0,2.0,0.0,0.0,0
78976,30,65,0.0,1.0,0.39,0.0,0
78977,30,65,0.0,14.0,0.38,0.0,0
78978,30,16,0.0,9.0,0.05,0.0,0
78979,30,16,0.0,5.0,0.0,0.0,0
78980,30,16,0.0,11.0,0.1,0.0,0
78981,30,65,0.0,15.0,0.0,0.0,1
78982,30,16,0.0,10.0,0.0,0.0,0
78983,30,16,0.0,0.0,0.0,0.0,0
78984,30,65,0.0,0.0,0.0,0.0,0
78985,30,16,0.0,9.0,0.0,0.0,0
78986,30,65,0.0,9.0,0.0,0.0,0
78987,30,16,0.0,10.0,0.0,0.0,0
78988,30,16,0.0,8.0,0.0,0.0,0
78989,30,16,0.0,2.0,0.0,0.0,1
78990,30,65,0.0,2.0,0.0,0.0,1
78991,30,16,0.0,10.0,0.0,0.0,1
78992,30,16,0.0,9.0,0.0,0.0,0
78993,30,65,0.0,19.0,0.0,0.0,0
78994,30,65,0.0,22.0,0.0,0.0,1
78995,30,65,0.0,18.0,0.0,0.0,1
78996,30,65,0.0,18.0,0.0,0.0,0
78997,30,16,0.0,14.0,0.0,0.0,0
78998,30,65,0.0,14.0,0.0,0.0,0
78999,30,16,0.0,3.0,0.41,0.0,0
79000,30,16,0.0,16.0,0.04,0.0,0
79001,30,16,0.0,19.0,0.0,0.0,0
79002,30,16,0.0,15.0,0.0,0.0,1
79003,30,65,0.0,15.0,0.0,0.0,1
79004,30,16,0.0,18.0,0.0,0.0,1
79005,30,65,0.0,18.0,0.0,0.0,1
79006,30,16,0.0,11.0,0.77,0.0,0
79007,30,65,0.0,11.0,0.77,0.0,0
79008,30,16,0.0,10.0,0.06,0.0,0
79009,30,16,0.0,0.0,0.0,0.0,0
79010,30,16,0.0,8.0,0.22,0.0,0
79011,30,65,0.0,8.0,0.22,0.0,0
79012,30,16,0.0,22.0,0.0,0.0,0
79013,30,16,0.0,27.0,0.0,0.0,1
79014,30,65,0.0,27.0,0.0,0.0,1
79015,30,16,0.0,23.0,0.0,0.0,1
79016,30,65,0.0,23.0,0.0,0.0,1
79017,30,16,0.0,24.0,0.0,0.0,0
79018,30,16,0.0,24.0,0.0,0.0,0
79019,30,65,0.0,24.0,0.0,0.0,0
79020,30,16,0.0,21.0,0.0,0.0,0
79021,30,65,0.0,27.0,0.0,0.0,1
79022,30,16,0.0,27.0,0.0,0.0,1
79023,30,65,0.0,27.0,0.0,0.0,1
79024,30,16,0.0,23.0,0.02,0.0,0
79025,30,65,0.0,24.0,0.0,0.0,0
79026,30,65,0.0,12.0,0.17,0.0,1
79027,30,49,0.0,32.0,0.0,0.0,1
79028,30,16,0.0,35.0,0.0,0.0,0
79029,30,65,0.0,35.0,0.0,0.0,0
79030,30,65,0.0,25.0,0.0,0.0,0
79031,30,16,0.0,25.0,0.0,0.0,0
79032,30,51,0.0,25.0,0.0,0.0,0
79033,30,65,0.0,25.0,0.0,0.0,0
79034,30,16,0.0,25.0,0.0,0.0,1
79035,30,16,0.0,23.0,0.0,0.0,1
79036,30,65,0.0,23.0,0.0,0.0,1
79037,30,16,0.0,20.0,0.08,0.0,0
79038,30,16,0.0,22.0,0.0,0.0,0
79039,30,16,0.0,18.0,0.0,0.0,0
79040,30,65,0.0,11.0,0.0,0.0,1
79041,30,16,0.0,29.0,0.0,0.0,1
79042,30,16,0.0,38.0,0.0,0.0,1
79043,30,49,0.0,38.0,0.0,0.0,1
79044,30,51,0.0,38.0,0.0,0.0,1
79045,30,16,0.0,32.0,0.0,0.0,1
79046,30,49,0.0,32.0,0.0,0.0,1
79047,30,16,0.0,39.0,0.0,0.0,0
79048,30,65,0.0,39.0,0.0,0.0,0
79049,30,16,0.0,41.0,0.0,0.0,0
79050,30,16,0.0,31.0,0.0,0.0,0
79051,30,16,0.0,23.0,0.0,0.0,0
79052,30,51,0.0,23.0,0.0,0.0,0
79053,30,16,0.0,23.0,0.0,0.0,0
79054,30,49,0.0,23.0,0.0,0.0,0
79055,30,16,0.0,16.0,0.01,0.0,1
79056,30,65,0.0,16.0,0.01,0.0,1
79057,30,49,0.0,16.0,0.0,0.0,1
79058,30,51,0.0,16.0,0.0,0.0,1
79059,30,65,0.0,16.0,0.0,0.0,1
79060,30,16,0.0,22.0,0.0,0.0,0
79061,30,65,0.0,22.0,0.0,0.0,0
79062,30,65,0.0,35.0,0.0,0.0,0
79063,30,65,0.0,26.0,0.0,0.0,0
79064,30,49,0.0,25.0,0.0,0.0,0
79065,30,51,0.0,25.0,0.0,0.0,0
79066,30,49,0.0,29.0,0.14,0.0,1
79067,30,51,0.0,29.0,0.14,0.0,1
79068,30,16,0.0,31.0,0.0,0.0,0
79069,30,49,0.0,31.0,0.0,0.0,0
79070,30,16,0.0,25.0,0.0,0.0,0
79071,30,51,0.0,25.0,0.0,0.0,0
79072,30,65,0.0,25.0,0.0,0.0,0
79073,30,16,0.0,30.0,0.0,0.0,0
79074,30,51,0.0,30.0,0.0,0.0,0
79075,30,65,0.0,30.0,0.0,0.0,0
79076,30,65,0.0,23.0,0.34,0.0,1
79077,30,49,0.0,23.0,0.02,0.0,1
79078,30,16,0.0,32.0,0.0,0.0,0
79079,30,65,0.0,32.0,0.0,0.0,0
79080,30,49,0.0,33.0,0.19,0.5,0
79081,30,51,0.0,33.0,0.19,0.5,0
79082,30,51,0.0,32.0,0.19,0.0,0
79083,30,16,0.0,27.0,2.16,2.8,0
79084,30,49,0.0,27.0,2.16,2.8,0
79085,30,51,0.0,27.0,2.16,2.8,0
79086,30,16,0.0,38.0,0.0,0.2,0
79087,30,16,0.0,43.0,0.0,0.0,1
79088,30,49,0.0,43.0,0.0,0.0,1
79089,30,65,0.0,43.0,0.0,0.0,1
79090,30,16,0.0,41.0,0.0,0.0,1
79091,30,49,0.0,41.0,0.0,0.0,1
79092,30,16,0.0,38.0,0.0,0.0,0
79093,30,16,0.0,36.0,0.0,0.0,0
79094,30,49,0.0,36.0,0.0,0.0,0
79095,30,16,0.0,37.0,0.0,0.0,0
79096,30,49,0.0,37.0,0.0,0.0,0
79097,30,16,0.0,34.0,0.01,0.3,0
79098,30,49,0.0,40.0,0.06,3.1,1
79099,30,65,0.0,40.0,0.06,3.1,1
79100,30,44,0.0,52.0,0.0,0.0,1
79101,30,65,0.0,52.0,0.0,0.0,1
79102,30,51,0.0,48.0,0.0,0.0,0
79103,30,65,0.0,48.0,0.0,0.0,0
79104,30,51,0.0,43.0,0.0,0.0,0
79105,30,65,0.0,43.0,0.0,0.0,0
79106,30,51,0.0,37.0,0.0,0.0,1
79107,30,51,0.0,36.0,0.0,0.0,0
79108,30,51,0.0,31.0,0.0,0.0,0
79109,30,65,0.0,31.0,0.0,0.0,0
79110,30,65,0.0,29.0,0.0,0.0,0
79111,30,49,0.0,44.0,0.13,0.1,1
79112,30,51,0.0,44.0,0.13,0.1,1
79113,30,65,0.0,44.0,0.13,0.1,1
79114,30,49,0.0,46.0,0.0,0.0,0
79115,30,51,0.0,46.0,0.0,0.0,0
79116,30,51,0.0,39.0,0.0,0.0,0
79117,30,16,0.0,41.0,0.0,0.0,0
79118,30,51,0.0,41.0,0.0,0.0,0
79119,30,65,0.0,37.0,0.0,0.0,0
79120,30,65,0.0,33.0,0.0,0.0,1
79121,30,16,0.0,51.0,0.0,0.0,1
79122,30,16,0.0,63.0,0.0,0.0,0
79123,30,51,0.0,63.0,0.0,0.0,0
79124,30,16,0.0,53.0,0.01,1.3,0
79125,30,49,0.0,53.0,0.01,1.3,0
79126,30,51,0.0,53.0,0.01,1.3,0
79127,30,16,0.0,53.0,0.0,0.0,0
79128,30,65,0.0,53.0,0.0,0.0,0
79129,30,16,0.0,44.0,0.05,1.0,0
79130,30,51,0.0,44.0,0.05,1.0,0
79131,30,16,0.0,46.0,0.0,0.0,1
79132,30,51,0.0,46.0,0.0,0.0,1
79133,30,16,0.0,36.0,0.13,0.8,1
79134,30,49,0.0,36.0,0.13,0.8,1
79135,30,51,0.0,36.0,0.13,0.8,1
79136,30,16,0.0,27.0,0.06,0.0,0
79137,30,49,0.0,27.0,0.06,0.0,0
79138,30,51,0.0,27.0,0.06,0.0,0
79139,30,65,0.0,27.0,0.06,0.0,0
79140,30,16,0.0,37.0,0.32,1.1,0
79141,30,49,0.0,37.0,0.32,1.1,0
79142,30,51,0.0,37.0,0.32,1.1,0
79143,30,16,0.0,53.0,0.0,0.0,0
79144,30,65,0.0,53.0,0.0,0.0,0
79145,30,49,0.0,61.0,0.02,0.5,0
79146,30,49,0.0,54.0,0.08,1.6,1
79147,30,51,0.0,54.0,0.08,1.6,1
79148,30,65,0.0,54.0,0.08,1.6,1
79149,30,65,0.0,51.0,0.0,0.0,1
79150,30,51,0.0,50.0,0.11,1.6,0
79151,30,49,0.0,48.0,0.06,0.6,0
79152,30,51,0.0,48.0,0.06,0.6,0
79153,30,51,0.0,45.0,0.0,0.0,0
79154,30,65,0.0,45.0,0.0,0.0,0
79155,30,16,0.0,20.0,0.67,5.5,0
79156,30,49,0.0,20.0,0.67,5.5,0
79157,30,51,0.0,20.0,0.67,5.5,0
79158,30,65,0.0,20.0,0.67,5.5,0
79159,30,51,0.0,42.0,0.01,0.3,0
79160,30,65,0.0,42.0,0.01,0.3,0
79161,30,65,0.0,45.0,0.0,0.0,1
79162,30,51,0.0,30.0,0.0,0.0,0
79163,30,65,0.0,30.0,0.0,0.0,0
79164,30,65,0.0,39.0,0.0,0.0,0
79165,30,51,0.0,34.0,0.0,0.0,0
79166,30,51,0.0,31.0,0.02,0.0,0
79167,30,65,0.0,42.0,0.02,0.4,0
79168,30,51,0.0,50.0,0.0,0.0,1
79169,30,65,0.0,50.0,0.0,0.0,1
79170,30,16,0.0,26.0,0.4,0.0,1
79171,30,16,0.0,43.0,0.0,0.5,0
79172,30,65,0.0,43.0,0.0,0.5,0
79173,30,16,0.0,50.0,0.0,0.0,0
79174,30,65,0.0,50.0,0.0,0.0,0
79175,30,16,0.0,42.0,0.0,0.0,0
79176,30,51,0.0,42.0,0.0,0.0,0
79177,30,16,0.0,36.0,0.29,4.7,0
79178,30,44,0.0,36.0,0.29,4.7,0
79179,30,51,0.0,36.0,0.29,4.7,0
79180,30,16,0.0,39.0,0.0,0.0,1
79181,30,51,0.0,39.0,0.0,0.0,1
79182,30,16,0.0,36.0,0.0,0.0,1
79183,30,65,0.0,36.0,0.0,0.0,1
79184,30,16,0.0,36.0,0.0,0.0,0
79185,30,51,0.0,36.0,0.0,0.0,0
79186,30,65,0.0,36.0,0.0,0.0,0
79187,30,16,0.0,32.0,0.43,4.6,0
79188,30,51,0.0,32.0,0.43,4.6,0
79189,30,16,0.0,32.0,0.57,5.4,0
79190,30,16,0.0,40.0,0.0,0.0,0
79191,30,16,0.0,42.0,0.0,0.0,1
79192,30,65,0.0,42.0,0.0,0.0,1
79193,30,65,0.0,44.0,0.0,0.0,1
79194,30,16,0.0,35.0,0.0,0.0,0
79195,30,65,0.0,30.0,0.03,0.0,1
79196,30,65,0.0,29.0,0.07,0.0,0
79197,30,16,0.0,38.0,0.0,0.0,0
79198,30,65,0.0,37.0,0.0,0.0,0
79199,30,65,0.0,37.0,0.02,0.2,1
79200,30,16,0.0,39.0,0.0,0.0,1
79201,30,16,0.0,38.0,0.18,1.2,0
79202,30,65,0.0,38.0,0.18,1.2,0
79203,30,65,0.0,42.0,0.0,0.0,0
79204,30,16,0.0,48.0,0.0,0.0,0
79205,30,16,0.0,43.0,0.0,0.0,0
79206,30,16,0.0,39.0,0.0,0.0,0
79207,30,16,0.0,36.0,0.0,0.0,1
79208,30,65,0.0,36.0,0.0,0.0,1
79209,30,16,0.0,32.0,0.0,0.0,1
79210,30,65,0.0,32.0,0.0,0.0,1
79211,30,13,0.0,32.0,0.0,0.0,0
79212,30,16,0.0,32.0,0.0,0.0,0
79213,30,65,0.0,32.0,0.0,0.0,0
79214,30,16,0.0,29.0,0.0,0.0,0
79215,30,13,0.0,26.0,0.0,0.0,0
79216,30,16,0.0,26.0,0.0,0.0,0
79217,30,16,0.0,28.0,0.0,0.0,0
79218,30,65,0.0,28.0,0.0,0.0,0
79219,30,13,0.0,26.0,0.0,0.0,0
79220,30,16,0.0,26.0,0.0,0.0,0
79221,30,65,0.0,26.0,0.0,0.0,0
79222,30,13,0.0,22.0,0.01,0.0,1
79223,30,16,0.0,22.0,0.01,0.0,1
79224,30,16,0.0,22.0,0.0,0.0,1
79225,30,16,0.0,33.0,0.0,0.0,0
79226,30,13,0.0,31.0,0.0,0.0,0
79227,30,13,0.0,33.0,0.0,0.0,0
79228,30,65,0.0,33.0,0.0,0.0,0
79229,30,16,0.0,22.0,0.0,0.0,0
79230,30,13,0.0,27.0,0.0,0.0,0
79231,30,65,0.0,27.0,0.0,0.0,0
79232,30,13,0.0,30.0,0.0,0.0,1
79233,30,16,0.0,30.0,0.0,0.0,1
79234,30,65,0.0,30.0,0.0,0.0,1
79235,30,13,0.0,16.0,0.0,0.0,0
79236,30,16,0.0,16.0,0.0,0.0,0
79237,30,65,0.0,16.0,0.0,0.0,0
79238,30,13,0.0,18.0,0.47,0.0,0
79239,30,44,0.0,21.0,0.0,0.0,0
79240,30,65,0.0,21.0,0.0,0.0,0
79241,30,13,0.0,19.0,0.08,0.0,0
79242,30,44,0.0,19.0,0.08,0.0,0
79243,30,13,0.0,12.0,0.0,0.0,0
79244,30,44,0.0,12.0,0.0,0.0,0
79245,30,65,0.0,10.0,0.0,0.0,1
79246,30,13,0.0,10.0,0.0,0.0,1
79247,30,65,0.0,10.0,0.0,0.0,1
79248,30,13,3.0,0.0,0.0,0.0,0
79249,30,44,3.0,0.0,0.0,0.0,0
79250,30,65,3.0,0.0,0.0,0.0,0
79251,30,13,0.0,3.0,0.0,0.0,0
79252,30,16,0.0,3.0,0.0,0.0,0
79253,30,65,0.0,3.0,0.0,0.0,0
79254,30,13,0.0,22.0,0.06,0.0,0
79255,30,16,0.0,22.0,0.06,0.0,0
79256,30,65,0.0,22.0,0.06,0.0,0
79257,30,16,0.0,24.0,0.01,0.0,0
79258,30,65,0.0,24.0,0.01,0.0,0
79259,30,16,0.0,14.0,0.0,0.0,1
79260,30,44,0.0,14.0,0.0,0.0,1
79261,30,13,0.0,13.0,0.0,0.0,1
79262,30,16,0.0,13.0,0.0,0.0,1
79263,30,65,0.0,13.0,0.0,0.0,1
79264,30,13,0.0,9.0,0.0,0.0,0
79265,30,16,0.0,9.0,0.0,0.0,0
79266,30,65,0.0,9.0,0.0,0.0,0
79267,30,44,0.0,6.0,0.0,0.0,0
79268,30,16,0.0,4.0,0.0,0.0,0
79269,30,13,0.0,9.0,0.24,0.0,0
79270,30,16,0.0,9.0,0.24,0.0,0
79271,30,65,0.0,9.0,0.24,0.0,0
79272,30,13,0.0,22.0,0.83,0.0,0
79273,30,16,0.0,22.0,0.83,0.0,0
79274,30,13,0.0,17.0,0.08,0.0,1
79275,30,16,0.0,17.0,0.08,0.0,1
79276,30,13,0.0,20.0,0.0,0.0,1
79277,30,13,0.0,23.0,0.0,0.0,0
79278,30,16,0.0,23.0,0.0,0.0,0
79279,30,16,0.0,0.0,0.02,0.0,0
79280,30,13,2.0,0.0,1.05,0.0,0
79281,30,16,2.0,0.0,1.05,0.0,0
79282,30,65,2.0,0.0,1.05,0.0,0
79283,30,13,0.0,2.0,0.0,0.0,0
79284,30,16,0.0,2.0,0.0,0.0,0
79285,30,65,0.0,2.0,0.0,0.0,0
79286,30,13,0.0,14.0,0.53,0.0,0
79287,30,16,0.0,14.0,0.53,0.0,0
79288,30,44,0.0,14.0,0.53,0.0,0
79289,30,13,0.0,7.0,0.0,0.0,1
79290,30,16,0.0,7.0,0.0,0.0,1
79291,30,44,0.0,7.0,0.0,0.0,1
79292,30,65,0.0,7.0,0.0,0.0,1
79293,30,44,9.0,0.0,0.16,0.0,0
79294,30,44,0.0,7.0,0.66,0.0,0
79295,30,65,0.0,7.0,0.66,0.0,0
79296,30,44,0.0,18.0,0.22,0.0,0
79297,30,13,5.0,0.0,0.09,0.0,1
79298,30,16,5.0,0.0,0.09,0.0,1
79299,30,13,0.0,10.0,0.01,0.0,1
79300,30,65,0.0,10.0,0.01,0.0,1
79301,30,13,0.0,11.0,0.0,0.0,0
79302,30,16,0.0,11.0,0.0,0.0,0
79303,30,13,0.0,6.0,0.0,0.0,0
79304,30,16,0.0,6.0,0.0,0.0,0
79305,30,65,0.0,6.0,0.0,0.0,0
79306,30,13,0.0,10.0,0.04,0.0,0
79307,30,16,0.0,10.0,0.04,0.0,0
79308,30,65,0.0,10.0,0.04,0.0,0
79309,30,13,0.0,10.0,0.0,0.0,0
79310,30,16,0.0,10.0,0.0,0.0,0
79311,30,65,0.0,10.0,0.0,0.0,0
79312,30,13,0.0,7.0,0.0,0.0,0
79313,30,16,0.0,7.0,0.0,0.0,0
79314,30,65,0.0,7.0,0.0,0.0,0
79315,30,16,0.0,8.0,0.0,0.0,1
79316,30,13,0.0,3.0,0.0,0.0,1
79317,30,13,0.0,1.0,0.03,0.0,0
79318,30,16,0.0,1.0,0.03,0.0,0
79319,30,65,0.0,1.0,0.03,0.0,0
79320,30,16,7.0,0.0,0.0,0.0,0
79321,30,65,7.0,0.0,0.0,0.0,0
79322,30,13,0.0,5.0,0.0,0.0,0
79323,30,16,0.0,5.0,0.0,0.0,0
79324,30,44,0.0,5.0,0.0,0.0,0
79325,30,13,2.0,0.0,0.0,0.0,0
79326,30,16,2.0,0.0,0.0,0.0,0
79327,30,65,2.0,0.0,0.0,0.0,0
79328,30,13,7.0,0.0,0.88,0.0,0
79329,30,16,7.0,0.0,0.88,0.0,0
79330,30,65,7.0,0.0,0.88,0.0,0
79331,30,13,0.0,0.0,0.61,0.0,1
79332,30,16,0.0,0.0,0.61,0.0,1
79333,30,65,0.0,0.0,0.61,0.0,1
79334,30,16,1.0,0.0,0.11,0.0,1
79335,30,65,1.0,0.0,0.11,0.0,1
79336,30,13,2.0,0.0,0.0,0.0,0
79337,30,16,2.0,0.0,0.0,0.0,0
79338,30,65,0.0,1.0,0.0,0.0,0
79339,30,13,0.0,2.0,0.34,0.0,0
79340,30,65,0.0,2.0,0.34,0.0,0
79341,30,65,11.0,0.0,0.0,0.0,0
79342,30,16,10.0,0.0,0.0,0.0,1
79343,30,65,10.0,0.0,0.0,0.0,1
79344,30,16,16.0,0.0,0.07,0.0,1
79345,30,65,11.0,0.0,0.1,0.0,0
79346,30,16,9.0,0.0,0.0,0.0,0
79347,30,65,9.0,0.0,0.0,0.0,0
79348,30,16,5.0,0.0,0.0,0.0,0
79349,30,65,2.0,0.0,0.0,0.0,0
79350,30,16,6.0,0.0,0.0,0.0,1
79351,30,65,6.0,0.0,0.0,0.0,1
79352,30,16,10.0,0.0,0.0,0.0,1
79353,30,16,13.0,0.0,0.0,0.0,0
79354,30,65,13.0,0.0,0.0,0.0,0
79355,30,16,19.0,0.0,0.0,0.0,0
79356,30,44,19.0,0.0,0.0,0.0,0
79357,30,16,22.0,0.0,0.0,0.0,0
79358,30,16,22.0,0.0,0.0,0.0,0
79359,30,65,22.0,0.0,0.0,0.0,0
79360,30,16,22.0,0.0,0.07,0.0,0
79361,30,65,22.0,0.0,0.07,0.0,0
79362,30,16,10.0,0.0,0.0,0.0,1
79363,30,16,5.0,0.0,0.38,0.0,1
79364,30,16,10.0,0.0,0.02,0.0,0
79365,30,16,4.0,0.0,0.88,0.0,0
79366,30,44,4.0,0.0,0.88,0.0,0
79367,30,65,4.0,0.0,0.88,0.0,0
79368,30,16,0.0,1.0,0.0,0.0,0
79369,30,44,0.0,1.0,0.0,0.0,0
79370,30,13,3.0,0.0,0.0,0.0,0
79371,30,16,3.0,0.0,0.0,0.0,0
79372,30,44,3.0,0.0,0.0,0.0,0
79373,30,16,3.0,0.0,0.27,0.0,0
79374,30,16,0.0,5.0,0.0,0.0,1
79375,30,44,0.0,5.0,0.0,0.0,1
79376,30,13,0.0,3.0,0.0,0.0,1
79377,30,16,0.0,3.0,0.0,0.0,1
79378,30,16,0.0,2.0,0.0,0.0,0
79379,30,16,0.0,0.0,0.08,0.0,0
79380,30,44,0.0,0.0,0.08,0.0,0
79381,30,13,6.0,0.0,0.2,0.0,0
79382,30,16,6.0,0.0,0.2,0.0,0
79383,30,65,6.0,0.0,0.2,0.0,0
79384,30,13,6.0,0.0,0.0,0.0,0
79385,30,16,6.0,0.0,0.0,0.0,0
79386,30,13,8.0,0.0,0.45,0.0,0
79387,30,65,8.0,0.0,0.45,0.0,0
79388,30,13,3.0,0.0,0.0,0.0,1
79389,30,16,3.0,0.0,0.0,0.0,1
79390,30,65,3.0,0.0,0.0,0.0,1
79391,30,13,1.0,0.0,0.0,0.0,1
79392,30,16,1.0,0.0,0.0,0.0,1
79393,30,44,1.0,0.0,0.0,0.0,1
79394,30,13,2.0,0.0,0.15,0.0,0
79395,30,65,2.0,0.0,0.15,0.0,0
79396,30,16,8.0,0.0,0.0,0.0,0
79397,30,13,3.0,0.0,0.0,0.0,0
79398,30,65,3.0,0.0,0.0,0.0,0
79399,30,16,4.0,0.0,0.0,0.0,0
79400,30,13,2.0,0.0,0.0,0.0,1
79401,30,16,2.0,0.0,0.0,0.0,1
79402,30,65,2.0,0.0,0.0,0.0,1
79403,30,13,3.0,0.0,0.0,0.0,1
79404,30,16,3.0,0.0,0.0,0.0,1
79405,30,65,17.0,0.0,0.0,0.0,0
79406,30,16,19.0,0.0,0.0,0.0,0
79407,30,44,19.0,0.0,0.0,0.0,0
79408,30,65,19.0,0.0,0.0,0.0,0
79409,30,16,8.0,0.0,0.0,0.0,0
79410,30,13,11.0,0.0,0.0,0.0,0
79411,30,16,11.0,0.0,0.0,0.0,0
79412,30,65,11.0,0.0,0.0,0.0,0
79413,30,16,17.0,0.0,0.07,0.0,0
79414,30,16,5.0,0.0,0.0,0.0,1
79415,30,65,5.0,0.0,0.0,0.0,1
79416,30,13,9.0,0.0,0.0,0.0,1
79417,30,65,9.0,0.0,0.0,0.0,1
79418,30,13,1.0,0.0,0.0,0.0,1
79419,30,65,1.0,0.0,0.0,0.0,1
79420,30,13,0.0,0.0,0.0,0.0,0
79421,30,16,0.0,0.0,0.0,0.0,0
79422,30,65,0.0,0.0,0.0,0.0,0
79423,30,16,5.0,0.0,0.0,0.0,0
79424,30,44,5.0,0.0,0.0,0.0,0
79425,30,65,5.0,0.0,0.0,0.0,0
79426,30,13,0.0,2.0,0.0,0.0,0
79427,30,16,0.0,2.0,0.0,0.0,0
79428,30,13,4.0,0.0,0.0,0.0,0
79429,30,44,12.0,0.0,0.5,0.0,1
79430,30,65,12.0,0.0,0.0,0.0,0
79431,30,13,22.0,0.0,0.0,0.0,0
79432,30,16,22.0,0.0,0.0,0.0,0
79433,30,44,22.0,0.0,0.0,0.0,0
79434,30,65,22.0,0.0,0.0,0.0,0
79435,30,13,11.0,0.0,0.01,0.0,0
79436,30,16,11.0,0.0,0.01,0.0,0
79437,30,65,11.0,0.0,0.01,0.0,0
79438,30,13,0.0,0.0,0.01,0.0,0
79439,30,16,0.0,0.0,0.01,0.0,0
79440,30,65,0.0,0.0,0.01,0.0,0
79441,30,13,0.0,9.0,0.0,0.0,0
79442,30,16,0.0,9.0,0.0,0.0,0
79443,30,65,0.0,9.0,0.0,0.0,0
79444,30,16,0.0,7.0,0.0,0.0,1
79445,30,13,0.0,7.0,0.37,0.0,1
79446,30,13,0.0,11.0,0.0,0.0,0
79447,30,16,0.0,11.0,0.0,0.0,0
79448,30,65,0.0,11.0,0.0,0.0,0
79449,30,16,0.0,8.0,0.0,0.0,0
79450,30,44,0.0,8.0,0.0,0.0,0
79451,30,16,5.0,0.0,0.04,0.0,0
79452,30,44,5.0,0.0,0.04,0.0,0
79453,30,65,5.0,0.0,0.04,0.0,0
79454,30,16,3.0,0.0,0.0,0.0,0
79455,30,65,3.0,0.0,0.0,0.0,0
79456,30,16,0.0,12.0,0.0,0.0,1
79457,30,65,0.0,6.0,0.0,0.0,0
79458,30,13,0.0,6.0,0.0,0.0,0
79459,30,44,0.0,6.0,0.0,0.0,0
79460,30,13,0.0,4.0,0.0,0.0,0
79461,30,65,0.0,4.0,0.0,0.0,0
79462,30,44,0.0,3.0,0.0,0.0,0
79463,30,16,2.0,0.0,0.09,0.0,1
79464,30,65,2.0,0.0,0.09,0.0,1
79465,30,16,0.0,7.0,0.0,0.0,1
79466,30,16,0.0,7.0,0.0,0.0,0
79467,30,65,0.0,7.0,0.0,0.0,0
79468,30,65,5.0,0.0,0.0,0.0,0
79469,30,16,0.0,6.0,0.0,0.0,0
79470,30,65,0.0,6.0,0.0,0.0,0
79471,30,16,0.0,8.0,0.0,0.0,0
79472,30,65,0.0,8.0,0.0,0.0,0
79473,30,16,0.0,5.0,0.0,0.0,0
79474,30,16,0.0,7.0,0.22,0.0,1
79475,30,16,0.0,13.0,0.0,0.0,1
79476,30,65,0.0,13.0,0.0,0.0,1
79477,30,16,0.0,15.0,0.0,0.0,1
79478,30,65,0.0,15.0,0.0,0.0,1
79479,30,16,0.0,10.0,0.18,0.0,0
79480,30,65,0.0,10.0,0.18,0.0,0
79481,30,16,0.0,14.0,0.01,0.0,0
79482,30,65,0.0,14.0,0.01,0.0,0
79483,30,16,0.0,18.0,0.1,0.0,0
79484,30,44,0.0,18.0,0.1,0.0,0
79485,30,65,0.0,18.0,0.1,0.0,0
79486,30,44,0.0,19.0,0.0,0.0,0
79487,30,65,0.0,19.0,0.0,0.0,0
79488,30,16,0.0,17.0,0.0,0.0,1
79489,30,16,0.0,21.0,0.01,0.0,1
79490,30,16,0.0,23.0,0.0,0.0,0
79491,30,16,0.0,26.0,0.0,0.0,0
79492,30,65,0.0,26.0,0.0,0.0,0
79493,30,44,0.0,27.0,0.0,0.0,0
79494,30,44,0.0,26.0,0.0,0.0,0
